materialId,lotId,categoryId,subCategoryId,description,imageRefs,approxWeightKg,unit,quantity,condition,sourceType,estimatedValueInr,classificationSource,createdAt
MAT_001857,LOT_00984,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/c404345af048.jpg,11.56,kg,8,broken,household,1048.02,collector,2025-12-19T14:28:00.000Z
MAT_001858,LOT_00985,cable,cable_data_thin,,synthetic://images/cable_data_thin/e93cf70a2b0a.jpg,30.58,kg,1,intact,office,4464.99,collector,2025-10-14T06:37:00.000Z
MAT_001859,LOT_00985,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/697a5a602ed2.jpg,36.11,kg,1,broken,aggregator,341.11,collector,2025-10-14T06:37:00.000Z
MAT_001860,LOT_00986,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/c3717250355c.jpg,45.28,kg,5,intact,office,4128.63,recycler_corrected,2025-09-17T18:04:00.000Z
MAT_001861,LOT_00987,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/fcc450518b6a.jpg,0.02,kg,1,broken,household,69.59,collector,2026-02-15T15:19:00.000Z
MAT_001862,LOT_00988,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/e44248c20ecd.jpg,43.88,kg,1,broken,aggregator,344.7,collector,2026-07-22T07:29:00.000Z
MAT_001863,LOT_00989,cable,cable_data_thin,,synthetic://images/cable_data_thin/28aa41ed8518.jpg,23.73,kg,1,broken,aggregator,2488.37,collector,2026-04-30T11:03:00.000Z
MAT_001864,LOT_00990,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/0c7d66710ea6.jpg,2.45,kg,6,broken,office,516.15,collector,2025-11-10T14:30:00.000Z
MAT_001865,LOT_00990,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/b06bf481495e.jpg,23.43,kg,1,intact,repair_shop,270.62,recycler_corrected,2025-11-10T14:30:00.000Z
MAT_001866,LOT_00991,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/09d8e059cea1.jpg,6.59,kg,9,intact,repair_shop,2348.81,collector,2025-12-18T10:28:00.000Z
MAT_001867,LOT_00991,cable,cable_aluminium,,synthetic://images/cable_aluminium/b7b2361b5a9b.jpg,26.67,kg,1,partially_dismantled,office,3985.46,collector,2025-12-18T10:28:00.000Z
MAT_001868,LOT_00991,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/58d219b6fb98.jpg,0.42,kg,1,intact,street_pickup,22.39,collector,2025-12-18T10:28:00.000Z
MAT_001869,LOT_00992,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/ffa009e38080.jpg,33.55,kg,5,broken,aggregator,2517.26,collector,2025-11-03T07:19:00.000Z
MAT_001870,LOT_00992,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/c635ee4cc9c5.jpg,4.66,kg,8,intact,shop,479.42,recycler_corrected,2025-11-03T07:19:00.000Z
MAT_001871,LOT_00993,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/615ae18e3a0d.jpg,0.7,kg,1,intact,street_pickup,175.59,collector,2026-03-08T15:14:00.000Z
MAT_001872,LOT_00993,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/520121ce8a4e.jpg,2.09,kg,3,intact,shop,551.86,collector,2026-03-08T15:14:00.000Z
MAT_001873,LOT_00993,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/2937f681c8f1.jpg,2.93,kg,2,partially_dismantled,aggregator,366.38,collector,2026-03-08T15:14:00.000Z
MAT_001874,LOT_00994,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/9fe737d99e95.jpg,43.95,kg,12,intact,office,7039.03,collector,2025-12-05T11:24:00.000Z
MAT_001875,LOT_00994,cable,cable_copper_house,,synthetic://images/cable_copper_house/760e421361da.jpg,23.35,kg,1,intact,office,10614.91,collector,2025-12-05T11:24:00.000Z
MAT_001876,LOT_00994,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/afe9b743dffa.jpg,5.97,kg,4,intact,aggregator,902.54,collector,2025-12-05T11:24:00.000Z
MAT_001877,LOT_00994,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/3bbb529dbf6f.jpg,21.24,kg,1,intact,shop,4298.13,collector,2025-12-05T11:24:00.000Z
MAT_001878,LOT_00995,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/30ff099e0709.jpg,30.49,kg,1,broken,aggregator,660.3,collector,2026-01-11T07:55:00.000Z
MAT_001879,LOT_00996,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/5077c638bb35.jpg,1.4,kg,2,intact,street_pickup,442.65,collector,2026-03-26T10:18:00.000Z
MAT_001880,LOT_00997,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/10eca7883e04.jpg,19.91,kg,6,intact,office,2915.22,collector,2026-01-04T13:32:00.000Z
MAT_001881,LOT_00997,cable,cable_copper_house,,synthetic://images/cable_copper_house/bba44de80db4.jpg,40.92,kg,1,partially_dismantled,street_pickup,16007.41,collector,2026-01-04T13:32:00.000Z
MAT_001882,LOT_00998,cable,cable_aluminium,,synthetic://images/cable_aluminium/b82da572fe7b.jpg,37.66,kg,1,partially_dismantled,household,5338.3,collector,2025-09-23T17:54:00.000Z
MAT_001883,LOT_00998,cable,cable_aluminium,,synthetic://images/cable_aluminium/05a49da421a9.jpg,11.84,kg,1,partially_dismantled,shop,1678.32,collector,2025-09-23T17:54:00.000Z
MAT_001884,LOT_00998,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/8ea6422ec3e6.jpg,1.18,kg,4,intact,repair_shop,252.82,collector,2025-09-23T17:54:00.000Z
MAT_001885,LOT_00998,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/6d1f26e6877f.jpg,29.92,kg,11,intact,aggregator,4379.99,collector,2025-09-23T17:54:00.000Z
MAT_001886,LOT_00999,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/5bde90bdaa15.jpg,35,kg,12,intact,repair_shop,5597.9,collector,2025-09-21T10:36:00.000Z
MAT_001887,LOT_00999,cable,cable_aluminium,,synthetic://images/cable_aluminium/100ac33f0a8a.jpg,41.38,kg,1,broken,repair_shop,4843.74,collector,2025-09-21T10:36:00.000Z
MAT_001888,LOT_00999,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/4cc78d17f58c.jpg,3.96,kg,8,broken,street_pickup,180.71,collector,2025-09-21T10:36:00.000Z
MAT_001889,LOT_01000,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/800d5014ea67.jpg,7.83,kg,1,intact,office,1468.52,recycler_corrected,2026-07-19T07:17:00.000Z
MAT_001890,LOT_01000,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/e1a046c0cbf9.jpg,1.24,kg,1,intact,repair_shop,220.93,recycler_corrected,2026-07-19T07:17:00.000Z
MAT_001891,LOT_01001,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/b85bec8e8e83.jpg,1.58,kg,4,intact,office,111.67,collector,2026-05-27T15:28:00.000Z
MAT_001892,LOT_01002,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/c2227e613c6f.jpg,0.13,kg,6,intact,household,538.34,collector,2026-06-28T16:36:00.000Z
MAT_001893,LOT_01002,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/260e9909f81e.jpg,2.77,kg,8,partially_dismantled,aggregator,216.63,collector,2026-06-28T16:36:00.000Z
MAT_001894,LOT_01002,cable,cable_data_thin,,synthetic://images/cable_data_thin/3166e0a6f8a5.jpg,3.66,kg,1,wet,household,385.17,collector,2026-06-28T16:36:00.000Z
MAT_001895,LOT_01003,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/6557ef5e0732.jpg,2.5,kg,1,intact,office,29.85,collector,2026-03-01T16:26:00.000Z
MAT_001896,LOT_01004,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/8e5bef1c520b.jpg,35.06,kg,1,intact,street_pickup,389.52,collector,2026-02-09T08:22:00.000Z
MAT_001897,LOT_01005,cable,cable_data_thin,,synthetic://images/cable_data_thin/7e52bfeb709e.jpg,37.75,kg,1,intact,shop,5668.16,recycler_corrected,2026-07-07T09:35:00.000Z
MAT_001898,LOT_01006,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/51094bee9b76.jpg,9.24,kg,7,partially_dismantled,office,1234.97,collector,2026-03-26T11:16:00.000Z
MAT_001899,LOT_01006,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/eeeb5ad4e032.jpg,10.72,kg,1,intact,shop,250.85,recycler_corrected,2026-03-26T11:16:00.000Z
MAT_001900,LOT_01006,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/c9e5917045e7.jpg,4.96,kg,10,partially_dismantled,shop,1417.51,recycler_corrected,2026-03-26T11:16:00.000Z
MAT_001901,LOT_01006,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/9356e84b830d.jpg,35.73,kg,1,intact,repair_shop,6697.95,collector,2026-03-26T11:16:00.000Z
MAT_001902,LOT_01007,cable,cable_copper_house,,synthetic://images/cable_copper_house/2a31df2d085f.jpg,19.75,kg,1,intact,household,8992.18,collector,2026-02-22T09:29:00.000Z
MAT_001903,LOT_01007,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/55a70dd7d6b1.jpg,3.28,kg,1,partially_dismantled,office,122.3,collector,2026-02-22T09:29:00.000Z
MAT_001904,LOT_01008,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/386de1d11fd2.jpg,38.69,kg,1,broken,aggregator,3327.08,collector,2025-11-09T15:51:00.000Z
MAT_001905,LOT_01009,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/cdb74bf3d604.jpg,10.25,kg,11,partially_dismantled,shop,3481.56,collector,2025-09-19T07:27:00.000Z
MAT_001906,LOT_01009,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/8c04398953f1.jpg,0.18,kg,4,broken,street_pickup,28.16,collector,2025-09-19T07:27:00.000Z
MAT_001907,LOT_01010,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/c208fe169649.jpg,52.72,kg,7,wet,shop,3411.5,recycler_corrected,2026-07-31T06:26:00.000Z
MAT_001908,LOT_01011,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/387509165a95.jpg,3.97,kg,6,intact,aggregator,1087.58,collector,2026-02-02T18:41:00.000Z
MAT_001909,LOT_01011,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/d9c7f3861b60.jpg,16.58,kg,1,burnt,household,1519.21,collector,2026-02-02T18:41:00.000Z
MAT_001910,LOT_01011,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/9df55d111aef.jpg,29.6,kg,1,intact,repair_shop,6027.15,collector,2026-02-02T18:41:00.000Z
MAT_001911,LOT_01012,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/4995e00eb7dd.jpg,0.45,kg,12,intact,household,719.34,collector,2025-09-17T17:10:00.000Z
MAT_001912,LOT_01013,battery,battery_button_cell,,synthetic://images/battery_button_cell/1d1e43515b46.jpg,40.86,kg,1,broken,street_pickup,2975.26,collector,2026-06-18T08:20:00.000Z
MAT_001913,LOT_01013,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/9cc64ff24760.jpg,0.24,kg,7,intact,office,396.93,collector,2026-06-18T08:20:00.000Z
MAT_001914,LOT_01013,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/1a9608d5ea61.jpg,33.84,kg,1,intact,street_pickup,6414.03,collector,2026-06-18T08:20:00.000Z
MAT_001915,LOT_01014,battery,battery_button_cell,,synthetic://images/battery_button_cell/fb53ba40bb48.jpg,33.98,kg,1,intact,repair_shop,3315.77,collector,2026-07-23T06:31:00.000Z
MAT_001916,LOT_01014,cable,cable_copper_house,,synthetic://images/cable_copper_house/ee17bfa74b37.jpg,18.08,kg,1,intact,aggregator,7065.12,collector,2026-07-23T06:31:00.000Z
MAT_001917,LOT_01015,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/e1b220485dbf.jpg,43.98,kg,1,intact,street_pickup,1712.58,collector,2026-03-06T15:18:00.000Z
MAT_001918,LOT_01016,cable,cable_copper_house,,synthetic://images/cable_copper_house/eafcf2973b17.jpg,13.08,kg,1,broken,repair_shop,4883.37,recycler_corrected,2026-02-02T15:41:00.000Z
MAT_001919,LOT_01016,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/52c29b7a0784.jpg,40.48,kg,1,broken,shop,3514.87,collector,2026-02-02T15:41:00.000Z
MAT_001920,LOT_01017,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/35937f306a87.jpg,5.87,kg,1,partially_dismantled,office,583.56,collector,2026-04-09T19:18:00.000Z
MAT_001921,LOT_01018,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/cb83572c561e.jpg,33.94,kg,1,partially_dismantled,shop,390.23,collector,2025-10-21T10:38:00.000Z
MAT_001922,LOT_01019,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/9a9655312eaa.jpg,9.35,kg,12,intact,office,3232.01,collector,2026-05-13T13:35:00.000Z
MAT_001923,LOT_01020,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/547c0409a406.jpg,41.18,kg,1,intact,repair_shop,1054.62,collector,2026-04-16T19:57:00.000Z
MAT_001924,LOT_01020,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/0f3f3eeefb59.jpg,3.18,kg,5,partially_dismantled,household,448.39,collector,2026-04-16T19:57:00.000Z
MAT_001925,LOT_01021,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/f25d65847e10.jpg,9.24,kg,1,partially_dismantled,shop,914.8,recycler_corrected,2025-09-21T10:38:00.000Z
MAT_001926,LOT_01021,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/a832e9be7f50.jpg,0.31,kg,1,wet,street_pickup,44.33,recycler_corrected,2025-09-21T10:38:00.000Z
MAT_001927,LOT_01022,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/8274e203628f.jpg,7.81,kg,1,intact,aggregator,174.71,collector,2026-02-08T16:44:00.000Z
MAT_001928,LOT_01023,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/3a6bf7868d1e.jpg,2.72,kg,7,intact,office,279.45,recycler_corrected,2026-05-19T18:30:00.000Z
MAT_001929,LOT_01023,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/8082944cf051.jpg,3.96,kg,8,broken,aggregator,857.16,collector,2026-05-19T18:30:00.000Z
MAT_001930,LOT_01024,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/3faf495aaf15.jpg,5.6,kg,9,intact,household,2011.07,collector,2025-10-03T14:07:00.000Z
MAT_001931,LOT_01024,cable,cable_copper_house,,synthetic://images/cable_copper_house/b41cec424707.jpg,1.99,kg,1,broken,repair_shop,707.72,recycler_corrected,2025-10-03T14:07:00.000Z
MAT_001932,LOT_01024,crt,crt_yoke,,synthetic://images/crt_yoke/6462aa8826a4.jpg,0.61,kg,1,wet,street_pickup,31.28,recycler_corrected,2025-10-03T14:07:00.000Z
MAT_001933,LOT_01025,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/4c563c2f9630.jpg,6.25,kg,1,partially_dismantled,office,214.59,collector,2025-09-22T10:58:00.000Z
MAT_001934,LOT_01025,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/a386b5376364.jpg,0.35,kg,11,intact,aggregator,520.22,collector,2025-09-22T10:58:00.000Z
MAT_001935,LOT_01026,cable,cable_aluminium,,synthetic://images/cable_aluminium/567e0833ac19.jpg,37.01,kg,1,partially_dismantled,shop,5525.19,recycler_corrected,2026-07-13T12:59:00.000Z
MAT_001936,LOT_01026,cable,cable_copper_house,,synthetic://images/cable_copper_house/6b2c8c7dca5d.jpg,41.62,kg,1,intact,aggregator,16446.98,collector,2026-07-13T12:59:00.000Z
MAT_001937,LOT_01026,cable,cable_data_thin,,synthetic://images/cable_data_thin/241a15d5db0e.jpg,3.22,kg,1,intact,street_pickup,410.58,recycler_corrected,2026-07-13T12:59:00.000Z
MAT_001938,LOT_01026,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/b28fdf227cb4.jpg,7.3,kg,10,intact,household,2398.05,collector,2026-07-13T12:59:00.000Z
MAT_001939,LOT_01027,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/ef701b8ae5f7.jpg,3.44,kg,9,broken,shop,606.58,recycler_corrected,2025-09-21T19:33:00.000Z
MAT_001940,LOT_01027,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/18f948e0b2e7.jpg,34.87,kg,9,intact,household,5064.87,recycler_corrected,2025-09-21T19:33:00.000Z
MAT_001941,LOT_01027,crt,crt_tv,,synthetic://images/crt_tv/6e8a66e0de2d.jpg,69.28,kg,3,intact,repair_shop,433.86,collector,2025-09-21T19:33:00.000Z
MAT_001942,LOT_01027,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/421197803e0c.jpg,9.49,kg,7,partially_dismantled,shop,1301.06,collector,2025-09-21T19:33:00.000Z
MAT_001943,LOT_01028,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/c1f3c7848d17.jpg,3.78,kg,8,broken,aggregator,199.18,collector,2026-05-05T07:59:00.000Z
MAT_001944,LOT_01028,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/7f6d158f7ed8.jpg,22.16,kg,1,intact,office,247.75,collector,2026-05-05T07:59:00.000Z
MAT_001945,LOT_01029,pcb,pcb_mobile,,synthetic://images/pcb_mobile/98348a347ea4.jpg,0.25,kg,10,burnt,office,139.59,collector,2026-03-25T14:29:00.000Z
MAT_001946,LOT_01030,cable,cable_aluminium,,synthetic://images/cable_aluminium/ae48c13d9be6.jpg,43.19,kg,1,broken,shop,4781.13,collector,2025-09-21T07:45:00.000Z
MAT_001947,LOT_01031,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/baecb03269d8.jpg,38.23,kg,1,intact,aggregator,439.26,recycler_corrected,2025-12-25T09:50:00.000Z
MAT_001948,LOT_01032,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/7c4d763b718d.jpg,39.58,kg,1,intact,office,466.25,collector,2026-04-30T16:33:00.000Z
MAT_001949,LOT_01032,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/e89c65f14e74.jpg,5.39,kg,11,broken,office,527.99,recycler_corrected,2026-04-30T16:33:00.000Z
MAT_001950,LOT_01033,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/92d8a4fb28e3.jpg,10.24,kg,1,burnt,shop,136.17,collector,2026-02-08T08:36:00.000Z
MAT_001951,LOT_01033,cable,cable_data_thin,,synthetic://images/cable_data_thin/1c4ac547ff07.jpg,10.16,kg,1,intact,household,1269.09,collector,2026-02-08T08:36:00.000Z
MAT_001952,LOT_01034,cable,cable_data_thin,,synthetic://images/cable_data_thin/7b7ec340bb34.jpg,28.75,kg,1,partially_dismantled,household,4851.73,recycler_corrected,2026-06-27T18:29:00.000Z
MAT_001953,LOT_01034,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/839f9f33e617.jpg,38.03,kg,1,burnt,repair_shop,3593.15,collector,2026-06-27T18:29:00.000Z
MAT_001954,LOT_01034,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/a166111a3e71.jpg,44.28,kg,1,intact,aggregator,1177.41,collector,2026-06-27T18:29:00.000Z
MAT_001955,LOT_01035,crt,crt_yoke,,synthetic://images/crt_yoke/b3dadaa2e421.jpg,3.57,kg,5,broken,shop,225,collector,2026-03-21T14:07:00.000Z
MAT_001956,LOT_01035,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/7960fbff1427.jpg,18.9,kg,1,partially_dismantled,aggregator,3959.87,recycler_corrected,2026-03-21T14:07:00.000Z
MAT_001957,LOT_01036,cable,cable_aluminium,,synthetic://images/cable_aluminium/e19f3d24b711.jpg,17.83,kg,1,partially_dismantled,office,2560.35,collector,2026-05-04T15:50:00.000Z
MAT_001958,LOT_01036,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/c79589ecc875.jpg,25.43,kg,1,broken,aggregator,260.66,collector,2026-05-04T15:50:00.000Z
MAT_001959,LOT_01037,cable,cable_copper_house,,synthetic://images/cable_copper_house/89223180f979.jpg,28.14,kg,1,partially_dismantled,shop,13489.09,collector,2025-10-10T13:23:00.000Z
MAT_001960,LOT_01037,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/b206f83b8514.jpg,4.14,kg,10,intact,office,309.22,collector,2025-10-10T13:23:00.000Z
MAT_001961,LOT_01037,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/b62b0c9e39bc.jpg,0.21,kg,8,wet,repair_shop,234.92,collector,2025-10-10T13:23:00.000Z
MAT_001962,LOT_01038,cable,cable_copper_house,,synthetic://images/cable_copper_house/7224870e0549.jpg,20.33,kg,1,intact,repair_shop,9007.82,recycler_corrected,2026-01-02T17:15:00.000Z
MAT_001963,LOT_01038,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/41d206806e08.jpg,16.68,kg,2,broken,shop,1444.08,recycler_corrected,2026-01-02T17:15:00.000Z
MAT_001964,LOT_01038,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/fbbf191d7fdf.jpg,29.09,kg,1,intact,aggregator,345.88,collector,2026-01-02T17:15:00.000Z
MAT_001965,LOT_01039,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/994a5fcf5c33.jpg,5.11,kg,7,intact,shop,1454,collector,2026-06-22T18:54:00.000Z
MAT_001966,LOT_01040,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/a18aa3d4d8f8.jpg,44.25,kg,1,intact,office,8403.52,collector,2025-10-20T11:53:00.000Z
MAT_001967,LOT_01040,cable,cable_copper_house,,synthetic://images/cable_copper_house/bb4be4bfad92.jpg,18.29,kg,1,partially_dismantled,office,7691.21,collector,2025-10-20T11:53:00.000Z
MAT_001968,LOT_01041,cable,cable_data_thin,,synthetic://images/cable_data_thin/d4867407f1a5.jpg,39.91,kg,1,intact,shop,5784.56,collector,2025-12-26T18:27:00.000Z
MAT_001969,LOT_01041,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/a2c8fdcdaca3.jpg,5.67,kg,7,burnt,shop,909.41,recycler_corrected,2025-12-26T18:27:00.000Z
MAT_001970,LOT_01041,crt,crt_yoke,,synthetic://images/crt_yoke/87516aedc4d3.jpg,1.22,kg,2,partially_dismantled,aggregator,93.57,recycler_corrected,2025-12-26T18:27:00.000Z
MAT_001971,LOT_01042,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/d6a2152a9bcc.jpg,9.2,kg,6,intact,office,1384.42,collector,2026-07-29T07:43:00.000Z
MAT_001972,LOT_01043,crt,crt_yoke,,synthetic://images/crt_yoke/967bd0735068.jpg,4.96,kg,11,intact,aggregator,381.18,collector,2026-02-24T16:05:00.000Z
MAT_001973,LOT_01043,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/498ec4b3987b.jpg,1,kg,3,intact,shop,69.76,collector,2026-02-24T16:05:00.000Z
MAT_001974,LOT_01043,cable,cable_data_thin,,synthetic://images/cable_data_thin/006fd480b858.jpg,40.45,kg,1,partially_dismantled,household,6186.97,recycler_corrected,2026-02-24T16:05:00.000Z
MAT_001975,LOT_01043,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/6d254b53298a.jpg,6.91,kg,1,broken,aggregator,66.46,collector,2026-02-24T16:05:00.000Z
MAT_001976,LOT_01044,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/383c4125c427.jpg,4.35,kg,1,partially_dismantled,repair_shop,50.61,collector,2026-01-15T19:10:00.000Z
MAT_001977,LOT_01044,crt,crt_monitor,,synthetic://images/crt_monitor/122ad2f5c1ca.jpg,53.06,kg,5,intact,household,459.08,collector,2026-01-15T19:10:00.000Z
MAT_001978,LOT_01044,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/665c9c2453bc.jpg,7.08,kg,4,broken,shop,689.24,recycler_corrected,2026-01-15T19:10:00.000Z
MAT_001979,LOT_01045,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/1a2d8f0862a4.jpg,17.32,kg,1,intact,repair_shop,566.36,collector,2026-01-23T13:33:00.000Z
MAT_001980,LOT_01046,cable,cable_copper_house,,synthetic://images/cable_copper_house/4b93e3066cc1.jpg,19.19,kg,1,wet,repair_shop,6076.69,collector,2026-07-14T19:18:00.000Z
MAT_001981,LOT_01047,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/49d8ceedfe5e.jpg,4.17,kg,11,partially_dismantled,office,201.1,collector,2025-12-28T19:10:00.000Z
MAT_001982,LOT_01047,cable,cable_data_thin,,synthetic://images/cable_data_thin/0a4dd90c7b08.jpg,37.74,kg,1,intact,aggregator,4811.47,collector,2025-12-28T19:10:00.000Z
MAT_001983,LOT_01047,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/f2a4dca54240.jpg,0.32,kg,9,intact,shop,444.14,collector,2025-12-28T19:10:00.000Z
MAT_001984,LOT_01047,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/af3b9eded78c.jpg,12.39,kg,5,intact,repair_shop,1796.92,collector,2025-12-28T19:10:00.000Z
MAT_001985,LOT_01048,cable,cable_data_thin,,synthetic://images/cable_data_thin/20b879e3ee27.jpg,26.82,kg,1,broken,shop,3095.43,recycler_corrected,2025-12-05T12:56:00.000Z
MAT_001986,LOT_01049,cable,cable_aluminium,,synthetic://images/cable_aluminium/7d1049e9b04c.jpg,39.42,kg,1,intact,household,5624.05,collector,2026-06-05T11:49:00.000Z
MAT_001987,LOT_01049,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/6e376803ff5f.jpg,4.65,kg,9,intact,repair_shop,346.33,recycler_corrected,2026-06-05T11:49:00.000Z
MAT_001988,LOT_01050,cable,cable_aluminium,,synthetic://images/cable_aluminium/6d516253991c.jpg,9.27,kg,1,partially_dismantled,shop,1384.3,collector,2026-01-27T15:03:00.000Z
MAT_001989,LOT_01051,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/9ed508180312.jpg,27.83,kg,1,broken,shop,574.62,collector,2026-07-25T11:23:00.000Z
MAT_001990,LOT_01051,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/62e87c06c63a.jpg,0.13,kg,5,broken,shop,437.64,collector,2026-07-25T11:23:00.000Z
MAT_001991,LOT_01051,crt,crt_monitor,,synthetic://images/crt_monitor/58fbb8d44775.jpg,47.76,kg,4,broken,aggregator,317.61,collector,2026-07-25T11:23:00.000Z
MAT_001992,LOT_01052,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/ad642fafa7d8.jpg,4.53,kg,1,intact,office,886.93,collector,2026-01-09T06:33:00.000Z
