transactionId,lotId,collectorId,recyclerId,categorySummary,totalWeightKg,estimatedValueInr,quotedPriceInr,finalPriceInr,collectionDistrict,handoverDistrict,handoverAt,paymentStatus,paymentMode,paidAt,status,anomalyFlags
TXN_00392,LOT_00523,COL_0060,REC_014,battery,12.29,989.96,896.83,883.89,Nagpur,Nagpur,2025-09-13T20:09:00.000Z,partial,cash,,completed,
TXN_00393,LOT_00524,COL_0034,REC_002,battery,0.11,17.49,16.7,17.01,Pune,Pune,2025-11-03T12:19:00.000Z,paid,cash,2025-11-03T14:15:00.000Z,completed,
TXN_00394,LOT_00526,COL_0008,REC_013,cable,16.88,2263.95,2387.01,2364.95,Nashik,Nashik,2025-11-26T13:02:00.000Z,paid,cash,2025-11-26T16:15:00.000Z,completed,
TXN_00395,LOT_00527,COL_0012,REC_002,cable|pcb,15.3,2614.24,2433.25,2447.21,Pune,Pune,2025-11-26T02:26:00.000Z,paid,cash,2025-11-26T06:03:00.000Z,completed,
TXN_00396,LOT_00528,COL_0023,REC_019,lcd_panel,41.06,3048.66,2888.05,2904.28,New Delhi,New Delhi,2026-01-15T10:31:00.000Z,paid,cash,2026-01-15T10:34:00.000Z,completed,
TXN_00397,LOT_00529,COL_0033,REC_010,battery|mixed_plastic|cable,32.12,4206.05,4019.18,3993.81,Thane,Thane,2026-04-21T19:02:00.000Z,paid,cash,2026-04-21T21:13:00.000Z,completed,
TXN_00398,LOT_00530,COL_0019,REC_011,pcb,0.04,50,44.32,45.45,Thane,Thane,2026-03-27T05:44:00.000Z,unpaid,cash,,completed,
TXN_00399,LOT_00531,COL_0034,REC_002,motor_magnet,19.16,1802.3,1698.76,1714.06,Pune,Pune,2026-06-14T12:29:00.000Z,unpaid,cash,,completed,
TXN_00400,LOT_00532,COL_0040,REC_007,crt,36,285.77,272.78,269.94,Mumbai Suburban,Mumbai Suburban,2025-09-26T07:16:00.000Z,paid,bank_transfer,2025-09-26T07:24:00.000Z,completed,
TXN_00401,LOT_00533,COL_0046,REC_002,motor_magnet,8.96,672.9,677.82,695.04,Pune,Pune,2025-11-29T15:22:00.000Z,paid,cash,2025-11-29T17:51:00.000Z,completed,
TXN_00402,LOT_00534,COL_0010,REC_003,crt|pcb,50.67,816.08,817.18,834.55,Pune,Pune,2026-07-09T15:59:00.000Z,paid,cash,2026-07-09T17:44:00.000Z,completed,
TXN_00403,LOT_00535,COL_0029,REC_008,crt|pcb|motor_magnet,120.53,1428.1,1363.92,971.46,Mumbai Suburban,Mumbai Suburban,2026-06-22T16:40:00.000Z,paid,cash,2026-06-22T17:47:00.000Z,completed,PRICE_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00404,LOT_00536,COL_0010,REC_004,battery|pcb,12.55,1257.51,1208.43,1187.73,Pune,Pune,2026-06-28T19:06:00.000Z,paid,cash,2026-06-28T20:15:00.000Z,completed,
TXN_00405,LOT_00537,COL_0004,REC_002,pcb|cable,21.2,3026.61,2916.36,2917.46,Pune,Pune,2026-05-31T10:21:00.000Z,paid,cash,2026-05-31T14:18:00.000Z,completed,
TXN_00406,LOT_00538,COL_0011,REC_014,battery,57.6,3236.82,3153.03,3093.84,Nagpur,Nagpur,2026-04-21T17:38:00.000Z,paid,upi,2026-04-21T19:23:00.000Z,completed,
TXN_00407,LOT_00539,COL_0028,REC_008,motor_magnet|pcb|cable,54.85,10656.78,10338.41,10427.04,Mumbai Suburban,Mumbai Suburban,2026-01-29T16:00:00.000Z,paid,cash,2026-01-29T18:58:00.000Z,completed,
TXN_00408,LOT_00540,COL_0042,REC_003,motor_magnet,3.3,214.86,187.82,187.12,Pune,Pune,2026-04-02T19:20:00.000Z,unpaid,cash,,pending,
TXN_00409,LOT_00541,COL_0010,REC_003,lcd_panel,20.73,1940.95,2068.57,2065.1,Pune,Pune,2025-12-26T10:06:00.000Z,paid,cash,2025-12-26T12:37:00.000Z,completed,
TXN_00410,LOT_00543,COL_0027,REC_012,cable,43.02,6149.13,5911.95,5732.5,Nashik,Nashik,2026-03-26T02:02:00.000Z,unpaid,cash,,completed,
TXN_00411,LOT_00546,COL_0020,REC_011,motor_magnet|pcb,11.33,2966.36,2928.88,2858.85,Thane,Thane,2026-02-18T10:55:00.000Z,paid,cash,2026-02-18T11:25:00.000Z,completed,
TXN_00412,LOT_00547,COL_0052,REC_021,pcb,5.1,1354.17,1311.09,1364.37,Bengaluru Urban,Bengaluru Urban,2026-01-09T10:43:00.000Z,paid,upi,2026-01-09T12:04:00.000Z,completed,
TXN_00413,LOT_00549,COL_0040,REC_007,motor_magnet,1.83,253.51,249.98,251.94,Mumbai Suburban,Mumbai Suburban,2025-09-06T14:03:00.000Z,paid,cash,2025-09-06T15:40:00.000Z,completed,
TXN_00414,LOT_00550,COL_0019,REC_011,motor_magnet,19.23,3675.34,3367.25,3497.8,Thane,Thane,2025-12-10T18:22:00.000Z,partial,cash,,completed,
TXN_00415,LOT_00551,COL_0019,REC_010,pcb|lcd_panel,22.39,2528.74,2404.93,2441.66,Thane,Thane,2025-12-05T08:45:00.000Z,paid,cash,2025-12-05T10:12:00.000Z,completed,
TXN_00416,LOT_00552,COL_0033,REC_010,mixed_plastic,34.61,853.48,791.57,773.02,Thane,Thane,2025-09-12T17:44:00.000Z,paid,cash,2025-09-12T18:27:00.000Z,completed,
TXN_00417,LOT_00554,COL_0034,REC_003,mixed_plastic|battery|crt,77.15,3020.69,2838.65,2733.19,Pune,Pune,2025-10-13T17:42:00.000Z,paid,cash,2025-10-13T20:17:00.000Z,completed,
TXN_00418,LOT_00555,COL_0017,REC_010,pcb|motor_magnet|mixed_plastic,41.31,1250.38,1159.64,1188.29,Thane,Thane,2026-07-07T08:18:00.000Z,paid,cash,2026-07-07T11:50:00.000Z,completed,
TXN_00419,LOT_00556,COL_0005,REC_014,battery|mixed_plastic,135.1,7580.99,7108.3,7042.92,Nagpur,Nagpur,2026-04-04T09:12:00.000Z,unpaid,cash,,pending,
TXN_00420,LOT_00557,COL_0001,REC_013,pcb|mixed_plastic|battery,11.94,588.45,603.81,607.23,Nashik,Nashik,2026-02-12T13:57:00.000Z,paid,cash,2026-02-12T15:24:00.000Z,completed,
TXN_00421,LOT_00558,COL_0049,REC_019,lcd_panel|cable|pcb,49.84,5585.96,5415.95,5378.5,New Delhi,New Delhi,2026-02-09T01:36:00.000Z,paid,upi,2026-02-09T01:51:00.000Z,completed,
TXN_00422,LOT_00560,COL_0008,REC_012,mixed_plastic,3.92,41.63,43.03,43.04,Nashik,Nashik,2026-07-04T12:12:00.000Z,paid,bank_transfer,2026-07-04T13:32:00.000Z,completed,
TXN_00423,LOT_00562,COL_0004,REC_002,lcd_panel|pcb,16.35,2007.59,2020.27,2024.3,Pune,Pune,2026-05-30T14:01:00.000Z,paid,cash,2026-05-30T17:36:00.000Z,completed,
TXN_00424,LOT_00563,COL_0045,REC_021,pcb,0.12,188.31,183.47,180.42,Bengaluru Urban,Bengaluru Urban,2026-02-14T08:14:00.000Z,partial,cash,,completed,
TXN_00425,LOT_00564,COL_0038,REC_013,pcb,0.45,511.75,473.87,468.43,Nashik,Nashik,2025-10-16T03:56:00.000Z,paid,cash,2025-10-16T06:56:00.000Z,completed,
TXN_00426,LOT_00565,COL_0035,REC_008,pcb,0.32,511.53,490.12,477.78,Mumbai Suburban,Mumbai Suburban,2025-09-18T22:31:00.000Z,paid,cash,2025-09-18T22:53:00.000Z,completed,
TXN_00427,LOT_00567,COL_0003,REC_002,battery|mixed_plastic,47.11,1773.21,1699.98,1715.57,Pune,Pune,2026-06-14T01:53:00.000Z,paid,cash,2026-06-14T04:01:00.000Z,completed,
TXN_00428,LOT_00568,COL_0043,REC_003,cable|battery|pcb,54.38,6576.12,6621.41,6343.23,Pune,Pune,2026-02-23T07:54:00.000Z,unpaid,cash,,pending,
TXN_00429,LOT_00570,COL_0033,REC_010,mixed_plastic|cable,69.2,12031.21,11910.91,11519.13,Thane,Thane,2026-02-26T17:48:00.000Z,paid,cash,2026-02-26T21:32:00.000Z,completed,
TXN_00430,LOT_00571,COL_0039,REC_010,pcb|motor_magnet|crt,29.06,3971.53,3565.09,3502.31,Thane,Thane,2026-03-08T09:23:00.000Z,paid,cash,2026-03-08T11:53:00.000Z,completed,
TXN_00431,LOT_00573,COL_0013,REC_021,battery|mixed_plastic,61.19,5063.64,4482.09,4501.99,Bengaluru Urban,Bengaluru Urban,2026-03-04T09:21:00.000Z,partial,upi,,completed,WEIGHT_MISMATCH_AT_HANDOVER
TXN_00432,LOT_00574,COL_0019,REC_010,cable,65.54,12615.27,10958.25,10882.28,Thane,Thane,2026-01-09T12:34:00.000Z,paid,cash,2026-01-09T13:09:00.000Z,completed,
TXN_00433,LOT_00575,COL_0042,REC_003,lcd_panel,8.71,220.04,219.05,214.2,Pune,Pune,2026-04-21T08:16:00.000Z,paid,upi,2026-04-21T12:08:00.000Z,completed,
TXN_00434,LOT_00576,COL_0030,REC_012,mixed_plastic,24.19,295.4,279.62,288.39,Nashik,Nashik,2026-08-04T19:30:00.000Z,unpaid,cash,,pending,
TXN_00435,LOT_00577,COL_0027,REC_013,pcb,9.24,1155.09,1205.23,1236.97,Nashik,Nashik,2026-04-19T07:49:00.000Z,unpaid,cash,,pending,
TXN_00436,LOT_00578,COL_0050,REC_001,motor_magnet|cable,44.12,8723.98,9125.19,9079.51,Pune,Pune,2026-04-01T08:02:00.000Z,paid,cash,2026-04-01T09:45:00.000Z,completed,
TXN_00437,LOT_00579,COL_0020,REC_010,battery|cable,69.28,21816.53,23777.39,24757.25,Thane,Thane,2025-09-22T03:22:00.000Z,paid,cash,2025-09-22T07:05:00.000Z,completed,
TXN_00438,LOT_00580,COL_0046,REC_004,mixed_plastic|pcb,37.31,560.3,558.26,558.23,Pune,Pune,2025-11-07T05:13:00.000Z,paid,cash,2025-11-07T07:07:00.000Z,completed,
TXN_00439,LOT_00581,COL_0059,REC_004,motor_magnet|pcb,6.74,1062.23,1110.25,1082.07,Pune,Pune,2026-01-11T21:53:00.000Z,unpaid,cash,,completed,
TXN_00440,LOT_00582,COL_0044,REC_002,cable,3.61,210.34,195.68,192.09,Pune,Pune,2025-09-15T04:39:00.000Z,paid,cash,2025-09-15T07:20:00.000Z,completed,
TXN_00441,LOT_00583,COL_0019,REC_011,cable|pcb,29.21,5059.53,4947.57,4912.7,Thane,Thane,2026-06-18T03:35:00.000Z,paid,cash,2026-06-18T06:26:00.000Z,completed,
TXN_00442,LOT_00584,COL_0017,REC_011,pcb,0.04,60.8,57.18,57.23,Thane,Thane,2026-07-21T14:45:00.000Z,paid,cash,2026-07-21T16:59:00.000Z,completed,
TXN_00443,LOT_00585,COL_0031,REC_007,crt|motor_magnet|mixed_plastic,171.22,3160.81,2912.85,2935.07,Mumbai Suburban,Mumbai Suburban,2026-05-10T20:26:00.000Z,paid,cash,2026-05-10T21:45:00.000Z,completed,
TXN_00444,LOT_00586,COL_0038,REC_012,mixed_plastic,69.59,1319.52,1310.04,1290.55,Nashik,Nashik,2026-07-23T06:36:00.000Z,paid,upi,2026-07-23T07:41:00.000Z,completed,
TXN_00445,LOT_00587,COL_0055,REC_008,battery|pcb,1.69,560.69,480.14,489.01,Mumbai Suburban,Mumbai Suburban,2025-09-03T10:42:00.000Z,paid,cash,2025-09-03T13:44:00.000Z,completed,
TXN_00446,LOT_00590,COL_0053,REC_013,cable,20.39,5629.39,5372.7,5300.84,Nashik,Nashik,2025-12-31T22:10:00.000Z,paid,cash,2025-12-31T23:32:00.000Z,completed,
TXN_00447,LOT_00591,COL_0003,REC_003,mixed_plastic|pcb,45.86,1964.47,1767.85,1800.11,Pune,Pune,2026-03-01T21:13:00.000Z,paid,cash,2026-03-01T22:11:00.000Z,completed,
TXN_00448,LOT_00592,COL_0003,REC_004,cable,25.62,2162.26,1890.82,1839.83,Pune,Pune,2026-07-13T12:17:00.000Z,paid,cash,2026-07-13T15:10:00.000Z,completed,
TXN_00449,LOT_00593,COL_0029,REC_008,pcb,7.54,1892.9,1897.48,1860.1,Mumbai Suburban,Mumbai Suburban,2025-11-29T05:29:00.000Z,paid,cash,2025-11-29T06:17:00.000Z,completed,
TXN_00450,LOT_00594,COL_0040,REC_007,motor_magnet,4.17,1160.08,1086.92,1092.36,Mumbai Suburban,Mumbai Suburban,2026-07-08T06:38:00.000Z,paid,upi,2026-07-08T08:22:00.000Z,completed,
TXN_00451,LOT_00595,COL_0053,REC_013,cable,35.43,4784.11,4458.51,4349.59,Nashik,Nashik,2026-04-19T05:37:00.000Z,paid,upi,2026-04-19T09:23:00.000Z,completed,
TXN_00452,LOT_00596,COL_0044,REC_005,mixed_plastic|pcb,9.22,517.93,517.3,519.98,Pune,Pune,2026-02-02T22:28:00.000Z,paid,cash,2026-02-03T02:20:00.000Z,completed,
TXN_00453,LOT_00597,COL_0022,REC_008,crt|pcb,4.57,341.87,336.35,238.14,Mumbai Suburban,Mumbai Suburban,2026-03-04T23:35:00.000Z,partial,upi,,completed,PRICE_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00454,LOT_00598,COL_0026,REC_019,cable|battery,62.55,10698.94,9678.61,5572.65,New Delhi,New Delhi,2026-05-28T23:47:00.000Z,paid,cash,2026-05-29T01:47:00.000Z,completed,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00455,LOT_00601,COL_0035,REC_007,crt|cable,163.77,1842.02,1928.29,1962.01,Mumbai Suburban,Mumbai Suburban,2025-10-25T09:34:00.000Z,paid,upi,2025-10-25T10:28:00.000Z,completed,
TXN_00456,LOT_00602,COL_0028,REC_006,lcd_panel|mixed_plastic,60.38,1337.75,1241.61,1200.06,Mumbai Suburban,Mumbai Suburban,2025-10-28T02:41:00.000Z,paid,cash,2025-10-28T04:02:00.000Z,completed,
TXN_00457,LOT_00603,COL_0003,REC_005,pcb,5.24,684.19,618.05,619.55,Pune,Pune,2025-09-23T00:47:00.000Z,paid,cash,2025-09-23T01:24:00.000Z,completed,
TXN_00458,LOT_00604,COL_0024,REC_007,motor_magnet|pcb|mixed_plastic,50.48,2991.08,2823.71,2798.99,Mumbai Suburban,Mumbai Suburban,2026-03-17T23:04:00.000Z,paid,cash,2026-03-18T02:42:00.000Z,completed,DUPLICATE_PHOTO
TXN_00459,LOT_00605,COL_0034,REC_005,motor_magnet|cable|battery,31.17,6609.99,6490.18,6392.27,Pune,Pune,2025-10-09T05:46:00.000Z,paid,cash,2025-10-09T08:26:00.000Z,completed,
TXN_00460,LOT_00606,COL_0001,REC_013,pcb|battery|cable,72.53,7194.45,6574.8,6666.6,Nashik,Nashik,2026-05-08T14:29:00.000Z,paid,cash,2026-05-08T16:30:00.000Z,completed,
TXN_00461,LOT_00607,COL_0010,REC_002,motor_magnet,1.87,134.41,137.21,137.49,Pune,Pune,2025-09-07T08:44:00.000Z,paid,cash,2025-09-07T11:17:00.000Z,completed,
TXN_00462,LOT_00608,COL_0037,REC_003,pcb|cable,29.7,5918.1,6338.98,6097.35,Pune,Pune,2026-02-19T02:16:00.000Z,paid,bank_transfer,2026-02-19T05:09:00.000Z,completed,
TXN_00463,LOT_00609,COL_0022,REC_008,pcb|cable,14.72,1674.19,1682.37,1650.21,Mumbai Suburban,Mumbai Suburban,2025-09-14T01:09:00.000Z,paid,cash,2025-09-14T04:38:00.000Z,completed,
TXN_00464,LOT_00610,COL_0041,REC_021,pcb,10.43,3491.01,3949.65,3934.85,Bengaluru Urban,Bengaluru Urban,2026-04-16T12:32:00.000Z,paid,cash,2026-04-16T13:51:00.000Z,completed,
TXN_00465,LOT_00611,COL_0019,REC_011,pcb|motor_magnet,23.86,3673.88,3913.05,3936.08,Thane,Thane,2026-01-29T19:58:00.000Z,paid,cash,2026-01-29T22:35:00.000Z,completed,
TXN_00466,LOT_00613,COL_0037,REC_004,cable|lcd_panel,44.35,13692.41,13927.7,14014.45,Pune,Pune,2025-11-07T23:24:00.000Z,paid,cash,2025-11-08T01:01:00.000Z,completed,
TXN_00467,LOT_00615,COL_0009,REC_013,motor_magnet,20.22,2415.89,2299.72,2291.32,Nashik,Nashik,2026-06-07T04:12:00.000Z,paid,upi,2026-06-07T07:25:00.000Z,completed,
TXN_00468,LOT_00616,COL_0004,REC_002,motor_magnet,16.95,1968.65,1958.02,2032.28,Pune,Pune,2026-03-12T06:26:00.000Z,paid,cash,2026-03-12T07:10:00.000Z,completed,
TXN_00469,LOT_00617,COL_0013,REC_021,cable,21.77,4678.45,4530.27,4468.19,Bengaluru Urban,Bengaluru Urban,2026-04-04T21:30:00.000Z,unpaid,cash,,completed,
TXN_00470,LOT_00618,COL_0036,REC_007,cable|battery|motor_magnet,45.26,9164.58,9050.02,9369.58,Mumbai Suburban,Mumbai Suburban,2026-04-27T17:48:00.000Z,partial,cash,,completed,
TXN_00471,LOT_00619,COL_0004,REC_004,crt,18.04,155.7,151.24,152.38,Pune,Pune,2026-07-07T06:24:00.000Z,paid,cash,2026-07-07T08:55:00.000Z,completed,
TXN_00472,LOT_00620,COL_0050,REC_001,cable,3.87,592.41,525.35,531.84,Pune,Pune,2026-01-13T12:55:00.000Z,paid,cash,2026-01-13T14:13:00.000Z,completed,
TXN_00473,LOT_00621,COL_0028,REC_007,pcb|cable|motor_magnet,55.89,18432.99,17876.44,18052.75,Mumbai Suburban,Mumbai Suburban,2026-02-26T12:11:00.000Z,paid,upi,2026-02-26T13:45:00.000Z,completed,
TXN_00474,LOT_00622,COL_0014,REC_004,cable,43.86,5631.19,5952.97,6046.94,Pune,Pune,2026-06-15T22:42:00.000Z,paid,cash,2026-06-16T00:56:00.000Z,completed,
TXN_00475,LOT_00625,COL_0054,REC_001,cable,13.26,1833.29,1922.64,1963.94,Pune,Pune,2025-12-18T05:42:00.000Z,paid,upi,2025-12-18T09:08:00.000Z,completed,
TXN_00476,LOT_00626,COL_0008,REC_012,mixed_plastic,2.07,40.16,39.41,38.59,Nashik,Nashik,2026-03-12T12:02:00.000Z,paid,cash,2026-03-12T13:36:00.000Z,completed,
TXN_00477,LOT_00627,COL_0044,REC_003,pcb,0.13,549.07,564.53,554.91,Pune,Pune,2026-08-15T04:35:00.000Z,paid,bank_transfer,2026-08-15T05:50:00.000Z,completed,
TXN_00478,LOT_00629,COL_0018,REC_007,motor_magnet|mixed_plastic,98.05,5862.52,5702.09,5872.95,Mumbai Suburban,Mumbai Suburban,2026-08-19T23:52:00.000Z,paid,upi,2026-08-20T02:15:00.000Z,completed,
TXN_00479,LOT_00630,COL_0017,REC_010,cable|motor_magnet,40.03,6311.4,6580.94,6562.63,Thane,Thane,2026-03-14T04:09:00.000Z,paid,cash,2026-03-14T07:32:00.000Z,completed,
TXN_00480,LOT_00631,COL_0026,REC_019,battery|cable,73.11,8829.8,9388.12,9215.41,New Delhi,New Delhi,2025-12-19T21:51:00.000Z,paid,cash,2025-12-20T01:05:00.000Z,completed,
TXN_00481,LOT_00632,COL_0029,REC_007,mixed_plastic,24.4,606.51,508.1,501.54,Mumbai Suburban,Mumbai Suburban,2026-02-19T06:56:00.000Z,unpaid,cash,,pending,
TXN_00482,LOT_00633,COL_0059,REC_004,pcb,0.25,1057.25,1017.59,1014.95,Pune,Pune,2026-01-03T05:14:00.000Z,paid,cash,2026-01-03T08:48:00.000Z,completed,
TXN_00483,LOT_00634,COL_0038,REC_013,cable,26.14,2881.91,2855.9,2875.2,Nashik,Nashik,2025-10-11T04:56:00.000Z,paid,cash,2025-10-11T07:47:00.000Z,completed,
TXN_00484,LOT_00636,COL_0021,REC_001,cable|pcb,21.27,3276.82,2919,2978.9,Pune,Pune,2025-11-20T06:17:00.000Z,paid,cash,2025-11-20T06:20:00.000Z,completed,
TXN_00485,LOT_00639,COL_0008,REC_013,battery|cable,18.04,1709.7,1573.94,1583.63,Nashik,Nashik,2025-12-16T16:35:00.000Z,paid,cash,2025-12-16T17:36:00.000Z,completed,
TXN_00486,LOT_00640,COL_0022,REC_008,pcb,2.55,256.92,255.24,254.72,Mumbai Suburban,Mumbai Suburban,2026-06-21T13:24:00.000Z,paid,cash,2026-06-21T16:43:00.000Z,completed,
TXN_00487,LOT_00641,COL_0020,REC_011,pcb,4.06,456.1,487.14,490.58,Thane,Thane,2026-04-01T17:20:00.000Z,unpaid,cash,,pending,
TXN_00488,LOT_00642,COL_0051,REC_007,crt|cable,4.68,298.21,266.67,271.77,Mumbai Suburban,Mumbai Suburban,2026-05-27T11:52:00.000Z,paid,upi,2026-05-27T15:20:00.000Z,completed,
TXN_00489,LOT_00643,COL_0014,REC_004,cable,18.01,1607.52,1705.95,1722.92,Pune,Pune,2026-07-24T14:48:00.000Z,paid,cash,2026-07-24T15:41:00.000Z,completed,
TXN_00490,LOT_00645,COL_0018,REC_008,cable|pcb|motor_magnet|mixed_plastic,62.95,7896.52,7729.38,7786.88,Mumbai Suburban,Mumbai Suburban,2026-01-24T22:09:00.000Z,paid,cash,2026-01-25T02:09:00.000Z,completed,
TXN_00491,LOT_00646,COL_0042,REC_004,cable|motor_magnet,21.07,2350.03,2227.64,2252.31,Pune,Pune,2026-03-07T09:58:00.000Z,unpaid,cash,,completed,
TXN_00492,LOT_00648,COL_0054,REC_001,mixed_plastic|pcb,41.19,3709.35,3526.63,3541.69,Pune,Pune,2026-04-25T19:00:00.000Z,paid,cash,2026-04-25T19:51:00.000Z,completed,
TXN_00493,LOT_00649,COL_0022,REC_008,pcb|cable,21.02,4437.86,4159.19,4162.71,Mumbai Suburban,Mumbai Suburban,2026-01-23T16:43:00.000Z,paid,cash,2026-01-23T17:21:00.000Z,completed,
TXN_00494,LOT_00650,COL_0015,REC_016,pcb,3.46,997.66,1004.16,981.78,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2025-10-03T14:13:00.000Z,paid,cash,2025-10-03T17:14:00.000Z,completed,
TXN_00495,LOT_00651,COL_0059,REC_002,mixed_plastic|cable|motor_magnet|battery,67.45,6868.1,6325.67,6298.25,Pune,Pune,2026-07-30T06:01:00.000Z,unpaid,cash,,pending,
TXN_00496,LOT_00652,COL_0030,REC_012,cable,3.82,547.74,557.01,554.94,Nashik,Nashik,2026-07-14T02:58:00.000Z,paid,cash,2026-07-14T05:23:00.000Z,completed,
TXN_00497,LOT_00653,COL_0045,REC_020,cable,9.09,1962.16,1815.24,1815.35,Bengaluru Urban,Bengaluru Urban,2025-11-16T00:29:00.000Z,paid,cash,2025-11-16T04:19:00.000Z,completed,
TXN_00498,LOT_00654,COL_0059,REC_003,crt,107.32,728.77,671.93,684.24,Pune,Pune,2026-03-26T06:27:00.000Z,paid,upi,2026-03-26T09:04:00.000Z,completed,
TXN_00499,LOT_00657,COL_0034,REC_003,battery,73.3,6994.23,6769.55,6555.24,Pune,Pune,2026-01-05T11:07:00.000Z,paid,cash,2026-01-05T11:38:00.000Z,completed,
TXN_00500,LOT_00658,COL_0038,REC_013,pcb,3.39,364.24,400.36,404.04,Nashik,Nashik,2026-06-20T13:21:00.000Z,paid,cash,2026-06-20T15:11:00.000Z,completed,
TXN_00501,LOT_00661,COL_0053,REC_013,mixed_plastic|pcb,43.42,1130.06,1145.58,1169.07,Nashik,Nashik,2026-01-16T21:29:00.000Z,paid,cash,2026-01-17T00:34:00.000Z,completed,
TXN_00502,LOT_00664,COL_0032,REC_007,mixed_plastic|cable,32.95,4379.93,4168.73,4126.06,Mumbai Suburban,Mumbai Suburban,2026-07-11T19:43:00.000Z,paid,bank_transfer,2026-07-11T21:10:00.000Z,completed,
TXN_00503,LOT_00665,COL_0003,REC_002,mixed_plastic|cable,85.11,19830.15,19209.26,18307.48,Pune,Pune,2026-02-18T01:53:00.000Z,paid,cash,2026-02-18T04:45:00.000Z,completed,
TXN_00504,LOT_00666,COL_0052,REC_020,battery,56.41,6383.21,6169.33,6249.14,Bengaluru Urban,Bengaluru Urban,2025-12-11T06:27:00.000Z,unpaid,cash,,completed,
TXN_00505,LOT_00667,COL_0007,REC_010,battery|mixed_plastic,92,6600.25,6791.46,6660.19,Thane,Thane,2026-08-26T11:27:00.000Z,paid,cash,2026-08-26T15:21:00.000Z,completed,
TXN_00506,LOT_00668,COL_0040,REC_008,cable|pcb|mixed_plastic,61.19,4694.72,4707.5,4689.6,Mumbai Suburban,Mumbai Suburban,2026-05-07T07:52:00.000Z,unpaid,cash,,pending,
TXN_00507,LOT_00670,COL_0020,REC_010,motor_magnet|battery|mixed_plastic|cable,85.4,7219.66,6727.81,6548.55,Thane,Thane,2026-02-01T19:05:00.000Z,unpaid,cash,,pending,DUPLICATE_PHOTO
TXN_00508,LOT_00671,COL_0036,REC_006,crt|lcd_panel,352.81,4214.34,3905.82,3890.35,Mumbai Suburban,Mumbai Suburban,2026-08-03T04:23:00.000Z,paid,cash,2026-08-03T05:18:00.000Z,completed,
TXN_00509,LOT_00672,COL_0052,REC_020,pcb|lcd_panel|cable,72.39,2365.31,2371.56,2346.87,Bengaluru Urban,Bengaluru Urban,2026-04-22T06:01:00.000Z,paid,cash,2026-04-22T08:04:00.000Z,completed,
TXN_00510,LOT_00674,COL_0055,REC_007,mixed_plastic,38.35,1416.21,1235.75,1234.39,Mumbai Suburban,Mumbai Suburban,2026-03-11T10:12:00.000Z,paid,cash,2026-03-11T11:39:00.000Z,completed,
TXN_00511,LOT_00675,COL_0040,REC_008,motor_magnet|pcb|mixed_plastic,60,6166.85,5587.85,5503.45,Mumbai Suburban,Mumbai Suburban,2026-05-19T01:32:00.000Z,paid,upi,2026-05-19T05:03:00.000Z,completed,
TXN_00512,LOT_00676,COL_0010,REC_004,mixed_plastic,28.64,350.55,342.46,332.14,Pune,Pune,2025-11-19T06:04:00.000Z,paid,cash,2025-11-19T08:30:00.000Z,completed,
TXN_00513,LOT_00677,COL_0052,REC_020,cable|pcb|battery,49.66,8151.27,8136.18,7838.41,Bengaluru Urban,Bengaluru Urban,2026-07-20T18:01:00.000Z,paid,cash,2026-07-20T18:28:00.000Z,completed,
TXN_00514,LOT_00679,COL_0059,REC_002,battery,4.89,1036.58,1106.59,1098.98,Pune,Pune,2026-08-01T13:42:00.000Z,paid,cash,2026-08-01T15:42:00.000Z,completed,
TXN_00515,LOT_00683,COL_0029,REC_007,motor_magnet,22.89,3322.94,3185.17,3157.55,Mumbai Suburban,Mumbai Suburban,2026-04-05T09:08:00.000Z,paid,cash,2026-04-05T12:31:00.000Z,completed,
TXN_00516,LOT_00684,COL_0038,REC_013,pcb,5.16,1440.41,1357.62,1344.58,Nashik,Nashik,2026-05-22T22:03:00.000Z,paid,cash,2026-05-22T23:16:00.000Z,completed,
TXN_00517,LOT_00685,COL_0002,REC_006,lcd_panel,4.3,241.06,252.57,239.44,Mumbai Suburban,Mumbai Suburban,2025-11-07T14:06:00.000Z,partial,cash,,completed,
TXN_00518,LOT_00686,COL_0030,REC_012,cable|pcb,24.24,3120.57,3211.29,3193.54,Nashik,Nashik,2026-07-27T04:31:00.000Z,paid,cash,2026-07-27T06:11:00.000Z,completed,
TXN_00519,LOT_00688,COL_0035,REC_007,motor_magnet,70.94,11426.36,11830.73,11789.24,Mumbai Suburban,Mumbai Suburban,2025-09-27T13:26:00.000Z,unpaid,cash,,pending,
TXN_00520,LOT_00690,COL_0033,REC_011,pcb,11.22,1578.09,1436.41,1425.21,Thane,Thane,2026-04-06T17:03:00.000Z,paid,cash,2026-04-06T18:28:00.000Z,completed,
TXN_00521,LOT_00691,COL_0031,REC_008,pcb|cable,27.24,7154.33,6304.87,6330.93,Mumbai Suburban,Mumbai Suburban,2025-09-23T02:59:00.000Z,paid,upi,2025-09-23T04:01:00.000Z,completed,
TXN_00522,LOT_00692,COL_0017,REC_010,cable|motor_magnet,51.93,10191.75,11221.95,10905.81,Thane,Thane,2025-11-03T12:32:00.000Z,paid,cash,2025-11-03T12:40:00.000Z,completed,
