lotId,collectorId,status,itemCount,totalWeightKg,estimatedValueInr,locality,district,state,lat,lon,collectedAt,recyclerId,quotedPriceInr,updatedAt
LOT_01025,COL_0028,paid,3,22.96,1223.45,Bhandup,Mumbai Suburban,Maharashtra,19.089359311281147,72.84788338015302,2025-09-13T13:28:00.000Z,REC_007,1289.69,2025-09-15T16:58:00.000Z
LOT_01026,COL_0044,paid,2,29.74,2896.15,Hadapsar,Pune,Maharashtra,18.56985515677333,73.901209641096,2026-04-09T19:42:00.000Z,REC_005,2769.83,2026-04-12T10:53:00.000Z
LOT_01027,COL_0039,paid,1,0.1,184.45,Bhiwandi,Thane,Maharashtra,19.242557316514848,72.99993158486336,2025-11-29T11:48:00.000Z,REC_011,164.29,2025-12-01T21:38:00.000Z
LOT_01028,COL_0042,confirmed,2,0.86,1097.25,Kothrud,Pune,Maharashtra,18.572864834973213,73.9039183514759,2026-02-27T07:29:00.000Z,REC_001,1113.46,2026-02-28T14:49:00.000Z
LOT_01029,COL_0007,paid,1,43.55,6129.66,Dombivli,Thane,Maharashtra,19.201012647281587,72.96254138255343,2026-01-26T09:20:00.000Z,REC_010,5881.76,2026-01-29T00:43:00.000Z
LOT_01030,COL_0037,handed_over,1,38.32,5209.76,Bhosari,Pune,Maharashtra,18.455963964582978,73.79870756812468,2025-09-13T18:27:00.000Z,REC_001,4972.52,2025-09-14T04:27:00.000Z
LOT_01031,COL_0047,ready,2,79.33,22938.81,Seelampur,New Delhi,Delhi,28.645972754874826,77.23786547938735,2026-03-27T12:40:00.000Z,,,2026-03-27T12:40:00.000Z
LOT_01032,COL_0017,paid,4,51.11,5189.25,Ulhasnagar,Thane,Maharashtra,19.13916070243269,72.90687463218941,2025-10-05T10:53:00.000Z,REC_011,4666.98,2025-10-07T01:57:00.000Z
LOT_01033,COL_0029,ready,2,9.64,307.86,Bhandup,Mumbai Suburban,Maharashtra,19.045131891115012,72.8080787020035,2026-05-24T17:13:00.000Z,,,2026-05-24T17:13:00.000Z
LOT_01034,COL_0019,paid,2,20.08,8042.91,Bhiwandi,Thane,Maharashtra,19.248093235957622,73.00491391236186,2026-08-19T13:01:00.000Z,REC_010,7988.57,2026-08-21T18:53:00.000Z
LOT_01035,COL_0018,paid,1,4.62,332.97,Govandi,Mumbai Suburban,Maharashtra,19.148551424002648,72.90115628160238,2025-12-10T16:29:00.000Z,REC_007,330.42,2025-12-11T00:01:00.000Z
LOT_01036,COL_0012,confirmed,1,0.33,58.2,Pimpri,Pune,Maharashtra,18.48953006082177,73.82891705473959,2026-07-13T16:10:00.000Z,REC_003,53,2026-07-15T11:53:00.000Z
LOT_01037,COL_0031,paid,2,6.2,772.1,Andheri East,Mumbai Suburban,Maharashtra,19.116500474108758,72.87231042669788,2026-06-12T13:55:00.000Z,REC_007,757.64,2026-06-15T11:19:00.000Z
LOT_01038,COL_0051,confirmed,1,1.46,409.87,Bhandup,Mumbai Suburban,Maharashtra,19.094003040423992,72.85206273638158,2025-09-03T10:17:00.000Z,REC_008,438.06,2025-09-03T12:22:00.000Z
LOT_01039,COL_0036,paid,2,42.15,1694.66,Kurla,Mumbai Suburban,Maharashtra,19.052883586256208,72.81505522763058,2026-03-08T08:37:00.000Z,REC_007,1577.97,2026-03-08T18:05:00.000Z
LOT_01040,COL_0033,confirmed,1,0.23,349.59,Ulhasnagar,Thane,Maharashtra,19.236420198063552,72.99440817825719,2026-07-15T16:10:00.000Z,REC_011,338.36,2026-07-17T10:12:00.000Z
LOT_01041,COL_0036,paid,3,33.34,12969.54,Govandi,Mumbai Suburban,Maharashtra,19.164376501037182,72.91539885093346,2026-04-01T09:31:00.000Z,REC_008,13253.07,2026-04-03T05:46:00.000Z
LOT_01042,COL_0051,handed_over,3,49.92,4632.59,Malad,Mumbai Suburban,Maharashtra,19.16832794555128,72.91895515099614,2026-04-04T12:41:00.000Z,REC_007,4606.15,2026-04-06T16:41:00.000Z
LOT_01043,COL_0024,ready,1,28.43,6040.75,Andheri East,Mumbai Suburban,Maharashtra,19.063298910303416,72.82442901927307,2025-12-23T08:07:00.000Z,,,2025-12-23T08:07:00.000Z
LOT_01044,COL_0025,confirmed,1,6.39,900.48,Wagholi,Pune,Maharashtra,18.465970592731235,73.80771353345811,2026-03-05T06:41:00.000Z,REC_002,813.95,2026-03-06T06:27:00.000Z
LOT_01045,COL_0033,ready,1,9.01,1326.74,Bhiwandi,Thane,Maharashtra,19.186629545259475,72.94959659073352,2025-11-17T08:35:00.000Z,,,2025-11-17T08:35:00.000Z
LOT_01046,COL_0020,paid,1,43.07,6433.37,Wagle Estate,Thane,Maharashtra,19.149569964054226,72.9162429676488,2026-02-23T15:00:00.000Z,REC_010,6021.68,2026-02-25T16:31:00.000Z
LOT_01047,COL_0020,paid,3,157.23,6058.5,Ulhasnagar,Thane,Maharashtra,19.167510093468426,72.93238908412158,2025-12-29T12:00:00.000Z,REC_010,5873.28,2025-12-31T01:44:00.000Z
LOT_01048,COL_0002,paid,4,38.52,6630.42,Bhandup,Mumbai Suburban,Maharashtra,19.127260819455984,72.88199473751038,2026-04-29T16:17:00.000Z,REC_007,5829.31,2026-05-02T13:55:00.000Z
LOT_01049,COL_0040,paid,2,5.65,500.43,Bhandup,Mumbai Suburban,Maharashtra,19.060555822184682,72.8219602399662,2026-03-20T16:40:00.000Z,REC_008,485.84,2026-03-23T12:53:00.000Z
LOT_01050,COL_0050,ready,4,47.37,5211.73,Pimpri,Pune,Maharashtra,18.447863960275054,73.79141756424755,2025-11-04T07:04:00.000Z,,,2025-11-04T07:04:00.000Z
LOT_01051,COL_0035,ready,2,103.28,10773.72,Andheri East,Mumbai Suburban,Maharashtra,19.16968846012503,72.92017961411253,2026-02-02T07:14:00.000Z,,,2026-02-02T07:14:00.000Z
LOT_01052,COL_0057,paid,3,48.43,5703.58,Kamptee,Nagpur,Maharashtra,21.200393618512155,79.13733425666094,2025-12-22T19:03:00.000Z,REC_014,5882.83,2025-12-25T21:39:00.000Z
LOT_01053,COL_0047,ready,2,1.35,310.07,Seelampur,New Delhi,Delhi,28.543814975725116,77.14592347815261,2026-07-10T14:44:00.000Z,,,2026-07-10T14:44:00.000Z
LOT_01054,COL_0058,ready,2,10.55,2529.44,Seelampur,New Delhi,Delhi,28.629531671063603,77.22306850395725,2025-12-12T19:21:00.000Z,,,2025-12-12T19:21:00.000Z
LOT_01055,COL_0029,ready,1,0.18,29.11,Kurla,Mumbai Suburban,Maharashtra,19.082288018769027,72.84151921689212,2025-11-01T11:18:00.000Z,,,2025-11-01T11:18:00.000Z
LOT_01056,COL_0049,ready,3,16.53,1095.5,Mayapuri,New Delhi,Delhi,28.635297666819394,77.22825790013746,2025-09-28T11:37:00.000Z,,,2025-09-28T11:37:00.000Z
LOT_01057,COL_0015,paid,1,9.37,2212.05,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.939624384966493,75.40038194646985,2025-09-05T15:30:00.000Z,REC_016,2067.13,2025-09-07T20:10:00.000Z
LOT_01058,COL_0033,handed_over,3,9.58,763.63,Dombivli,Thane,Maharashtra,19.283561614844203,73.03683545335979,2025-09-17T13:44:00.000Z,REC_010,772.62,2025-09-20T10:44:00.000Z
LOT_01059,COL_0022,paid,1,8.64,3125.43,Malad,Mumbai Suburban,Maharashtra,19.15226146504879,72.90449531854391,2026-06-25T17:17:00.000Z,REC_008,2988.23,2026-06-27T08:15:00.000Z
LOT_01060,COL_0054,paid,1,33.29,4969.83,Hadapsar,Pune,Maharashtra,18.553908534617722,73.88685768115596,2026-07-29T18:34:00.000Z,REC_002,4847.87,2026-08-01T02:28:00.000Z
LOT_01061,COL_0027,paid,1,61.51,1191.71,Satpur,Nashik,Maharashtra,19.91852009117603,73.71871808205843,2025-09-12T14:56:00.000Z,REC_013,1153.73,2025-09-13T15:39:00.000Z
LOT_01062,COL_0060,ready,1,0.27,1001.94,Kamptee,Nagpur,Maharashtra,21.136039473171532,79.07941552585437,2026-02-04T11:14:00.000Z,,,2026-02-04T11:14:00.000Z
LOT_01063,COL_0016,handed_over,1,4.62,490.73,Malad,Mumbai Suburban,Maharashtra,19.17544939045459,72.92536445140912,2025-09-28T18:35:00.000Z,REC_008,510.06,2025-10-01T02:35:00.000Z
LOT_01064,COL_0041,ready,1,31.52,13818.05,Peenya,Bengaluru Urban,Karnataka,12.990430149695278,77.61154713472575,2026-02-22T16:45:00.000Z,,,2026-02-22T16:45:00.000Z
LOT_01065,COL_0013,paid,2,41.98,1801.51,Bommanahalli,Bengaluru Urban,Karnataka,12.907798776066304,77.53717889845967,2026-05-10T08:49:00.000Z,REC_020,1819.72,2026-05-13T01:58:00.000Z
LOT_01066,COL_0022,ready,1,34.95,3926.63,Bhandup,Mumbai Suburban,Maharashtra,19.09736332432032,72.85508699188829,2025-12-17T07:28:00.000Z,,,2025-12-17T07:28:00.000Z
LOT_01067,COL_0035,paid,4,117.45,5273.73,Malad,Mumbai Suburban,Maharashtra,19.049189413270355,72.8117304719433,2025-11-21T16:33:00.000Z,REC_007,4899.37,2025-11-22T21:26:00.000Z
LOT_01068,COL_0018,paid,2,70.57,3742.97,Andheri East,Mumbai Suburban,Maharashtra,19.049362860886756,72.81188657479807,2026-04-30T09:38:00.000Z,REC_007,3864.47,2026-05-02T12:28:00.000Z
LOT_01069,COL_0027,paid,2,1.91,549.01,Satpur,Nashik,Maharashtra,19.939013100266454,73.73716179023981,2026-06-25T19:27:00.000Z,REC_013,567.65,2026-06-28T12:05:00.000Z
LOT_01070,COL_0008,paid,1,33.67,373.06,Panchavati,Nashik,Maharashtra,19.963057231791318,73.75880150861218,2026-01-14T14:45:00.000Z,REC_012,351.93,2026-01-15T16:07:00.000Z
LOT_01071,COL_0001,confirmed,2,60.72,10820.93,Ambad,Nashik,Maharashtra,19.97778998725116,73.77206098852605,2026-05-29T16:57:00.000Z,REC_013,10047.59,2026-05-30T09:02:00.000Z
LOT_01072,COL_0042,confirmed,1,3.38,433.96,Katraj,Pune,Maharashtra,18.54968134635091,73.88305321171582,2026-06-28T13:54:00.000Z,REC_004,401.95,2026-07-01T06:53:00.000Z
LOT_01073,COL_0057,ready,2,3.91,734.04,Butibori,Nagpur,Maharashtra,21.119916765633228,79.06490508906991,2026-06-06T16:36:00.000Z,,,2026-06-06T16:36:00.000Z
LOT_01074,COL_0042,paid,1,6.82,2000.71,Hadapsar,Pune,Maharashtra,18.451816117809713,73.79497450602875,2025-09-25T14:40:00.000Z,REC_001,2147.15,2025-09-28T10:56:00.000Z
LOT_01075,COL_0050,paid,1,1.24,381.07,Katraj,Pune,Maharashtra,18.463481541247663,73.8054733871229,2025-09-10T11:29:00.000Z,REC_001,378.35,2025-09-11T03:27:00.000Z
LOT_01076,COL_0034,paid,1,32.41,530.88,Katraj,Pune,Maharashtra,18.56358883359432,73.8955699502349,2026-03-20T14:22:00.000Z,REC_003,529.76,2026-03-21T17:49:00.000Z
LOT_01077,COL_0055,paid,3,53.57,4196.72,Bhandup,Mumbai Suburban,Maharashtra,19.150437546788158,72.90285379210934,2026-04-04T10:40:00.000Z,REC_007,4201.36,2026-04-04T23:35:00.000Z
LOT_01078,COL_0025,paid,2,18.38,3450.01,Wagholi,Pune,Maharashtra,18.558453818419576,73.89094843657762,2026-08-24T19:28:00.000Z,REC_003,3460.34,2026-08-26T05:42:00.000Z
LOT_01079,COL_0027,paid,2,1.18,390.53,Panchavati,Nashik,Maharashtra,20.018050418049096,73.80829537624419,2026-02-14T12:06:00.000Z,REC_013,415,2026-02-16T11:31:00.000Z
LOT_01080,COL_0055,paid,4,23.09,4308.38,Govandi,Mumbai Suburban,Maharashtra,19.133552858425677,72.88765757258311,2025-09-13T14:01:00.000Z,REC_006,4174.62,2025-09-13T20:59:00.000Z
LOT_01081,COL_0043,paid,3,101.48,12397.79,Kothrud,Pune,Maharashtra,18.45367786054462,73.79665007449016,2025-10-03T07:45:00.000Z,REC_002,12245.3,2025-10-06T01:26:00.000Z
LOT_01082,COL_0020,ready,4,71.93,10857.83,Wagle Estate,Thane,Maharashtra,19.246312872561813,73.00331158530562,2026-03-20T14:45:00.000Z,,,2026-03-20T14:45:00.000Z
LOT_01083,COL_0053,paid,3,29.68,1747.77,Panchavati,Nashik,Maharashtra,19.956865901984273,73.75322931178584,2026-07-04T06:07:00.000Z,REC_012,1697.23,2026-07-05T04:11:00.000Z
LOT_01084,COL_0027,paid,2,10.19,916.86,Ambad,Nashik,Maharashtra,20.009938236698506,73.80099441302866,2026-05-14T16:27:00.000Z,REC_012,927.23,2026-05-15T00:14:00.000Z
LOT_01085,COL_0032,ready,1,0.34,54.67,Kurla,Mumbai Suburban,Maharashtra,19.132244478246573,72.88648003042191,2026-04-23T07:22:00.000Z,,,2026-04-23T07:22:00.000Z
LOT_01086,COL_0037,paid,1,43.73,17363,Bhosari,Pune,Maharashtra,18.463515558698774,73.8055040028289,2026-08-19T16:41:00.000Z,REC_004,18045.52,2026-08-22T06:08:00.000Z
LOT_01087,COL_0035,ready,1,71.45,4623.51,Malad,Mumbai Suburban,Maharashtra,19.082044003611806,72.84129960325062,2026-06-22T11:56:00.000Z,,,2026-06-22T11:56:00.000Z
LOT_01088,COL_0027,paid,1,146.05,747.52,Panchavati,Nashik,Maharashtra,19.946907134018836,73.74426642061695,2026-08-17T11:50:00.000Z,REC_013,714.32,2026-08-20T04:10:00.000Z
LOT_01089,COL_0022,paid,3,6.45,1571.54,Kurla,Mumbai Suburban,Maharashtra,19.083061042135956,72.84221493792235,2026-01-26T17:01:00.000Z,REC_008,1566.73,2026-01-27T10:59:00.000Z
LOT_01090,COL_0029,paid,3,32.87,3498.93,Govandi,Mumbai Suburban,Maharashtra,19.19235437665731,72.94057893899156,2026-05-17T08:02:00.000Z,REC_007,3156.2,2026-05-17T13:29:00.000Z
LOT_01091,COL_0041,paid,1,0.69,149.12,Peenya,Bengaluru Urban,Karnataka,13.029850730149448,77.6470256571345,2026-05-06T08:36:00.000Z,REC_020,158.12,2026-05-07T03:49:00.000Z
LOT_01092,COL_0025,paid,1,11.56,76.69,Pimpri,Pune,Maharashtra,18.53141565402001,73.86661408861801,2026-06-13T15:47:00.000Z,REC_003,74.48,2026-06-14T15:29:00.000Z
LOT_01093,COL_0030,confirmed,2,39.4,5300.62,Satpur,Nashik,Maharashtra,20.032577945664524,73.82137015109807,2025-12-10T16:33:00.000Z,REC_012,5693.47,2025-12-11T14:47:00.000Z
LOT_01094,COL_0055,paid,2,92.23,3206.51,Malad,Mumbai Suburban,Maharashtra,19.136932544974986,72.89069929047749,2026-04-17T14:07:00.000Z,REC_007,3014.44,2026-04-17T20:02:00.000Z
LOT_01095,COL_0059,ready,1,2.17,83.06,Pimpri,Pune,Maharashtra,18.59295117308348,73.92199605577514,2025-11-19T08:19:00.000Z,,,2025-11-19T08:19:00.000Z
LOT_01096,COL_0009,paid,1,33.8,1296.96,Ambad,Nashik,Maharashtra,20.058401312753556,73.8446111814782,2026-02-09T14:04:00.000Z,REC_013,1168.64,2026-02-12T16:12:00.000Z
LOT_01097,COL_0002,paid,2,25.91,11766.63,Govandi,Mumbai Suburban,Maharashtra,19.18940135934055,72.93792122340649,2025-11-18T16:32:00.000Z,REC_007,11478.27,2025-11-21T08:49:00.000Z
LOT_01098,COL_0009,paid,3,9.41,2119.47,Panchavati,Nashik,Maharashtra,20.001735365092753,73.79361182858348,2025-10-26T16:41:00.000Z,REC_013,2131.2,2025-10-27T09:36:00.000Z
LOT_01099,COL_0016,ready,1,25.04,3751.08,Malad,Mumbai Suburban,Maharashtra,19.127618709100783,72.8823168381907,2026-08-23T18:12:00.000Z,,,2026-08-23T18:12:00.000Z
LOT_01100,COL_0027,paid,3,0.58,768.69,Panchavati,Nashik,Maharashtra,20.074967350214717,73.85952061519325,2026-03-09T17:01:00.000Z,REC_013,835.36,2026-03-11T23:07:00.000Z
LOT_01101,COL_0015,ready,1,20.11,2378.45,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.889183940467237,75.35498554642051,2026-03-29T14:39:00.000Z,,,2026-03-29T14:39:00.000Z
LOT_01102,COL_0045,paid,2,42,1753.18,Peenya,Bengaluru Urban,Karnataka,12.912596012873948,77.54149641158655,2026-04-22T09:28:00.000Z,REC_021,1829.17,2026-04-23T21:07:00.000Z
LOT_01103,COL_0024,confirmed,1,35.18,731.74,Govandi,Mumbai Suburban,Maharashtra,19.178293697169426,72.92792432745247,2025-10-20T14:09:00.000Z,REC_007,787.56,2025-10-22T11:10:00.000Z
LOT_01104,COL_0001,paid,2,25.85,597.91,Satpur,Nashik,Maharashtra,19.997693545669318,73.78997419110239,2025-09-22T15:12:00.000Z,REC_012,584.94,2025-09-23T20:49:00.000Z
LOT_01105,COL_0019,paid,4,47.28,3591.34,Wagle Estate,Thane,Maharashtra,19.152521525229513,72.91889937270656,2026-08-20T07:16:00.000Z,REC_011,3459.16,2026-08-21T06:47:00.000Z
LOT_01106,COL_0020,paid,2,5.82,1184.48,Ulhasnagar,Thane,Maharashtra,19.226495453956723,72.98547590856104,2025-11-12T06:50:00.000Z,REC_011,1181.49,2025-11-14T19:50:00.000Z
LOT_01107,COL_0051,ready,2,28.14,9222.79,Govandi,Mumbai Suburban,Maharashtra,19.14580545206219,72.89868490685596,2026-02-18T10:52:00.000Z,,,2026-02-18T10:52:00.000Z
LOT_01108,COL_0049,paid,4,84.56,12307.55,Mundka,New Delhi,Delhi,28.62742862555534,77.2211757629998,2026-03-02T13:48:00.000Z,REC_019,12429.88,2026-03-04T13:37:00.000Z
LOT_01109,COL_0012,paid,3,12.52,1846.16,Bhosari,Pune,Maharashtra,18.468745769420266,73.81021119247825,2026-05-31T13:17:00.000Z,REC_004,1940.66,2026-06-03T04:10:00.000Z
LOT_01110,COL_0057,ready,2,124.7,4392.8,Kamptee,Nagpur,Maharashtra,21.110828659142555,79.0567257932283,2026-01-19T10:10:00.000Z,,,2026-01-19T10:10:00.000Z
LOT_01111,COL_0028,ready,1,33.32,4994.25,Bhandup,Mumbai Suburban,Maharashtra,19.183864647230507,72.93293818250746,2025-09-16T09:04:00.000Z,,,2025-09-16T09:04:00.000Z
LOT_01112,COL_0005,ready,1,5.16,281.54,Hingna,Nagpur,Maharashtra,21.16932080833167,79.1093687274985,2025-11-17T19:21:00.000Z,,,2025-11-17T19:21:00.000Z
LOT_01113,COL_0025,paid,3,41.02,792.77,Wagholi,Pune,Maharashtra,18.506553838224708,73.84423845440224,2026-06-10T06:52:00.000Z,REC_005,738.8,2026-06-10T15:39:00.000Z
LOT_01114,COL_0005,ready,3,22.24,2215.46,Hingna,Nagpur,Maharashtra,21.07786699382514,79.02706029444262,2026-04-20T18:21:00.000Z,,,2026-04-20T18:21:00.000Z
LOT_01115,COL_0056,paid,4,24.28,2304.81,Govandi,Mumbai Suburban,Maharashtra,19.191528643561902,72.93983577920571,2025-12-11T15:32:00.000Z,REC_007,2309.52,2025-12-12T05:09:00.000Z
LOT_01116,COL_0050,confirmed,1,4.17,291.29,Katraj,Pune,Maharashtra,18.57698351946622,73.9076251675196,2026-08-17T15:12:00.000Z,REC_004,301.02,2026-08-19T09:00:00.000Z
LOT_01117,COL_0001,paid,2,102.43,16045.48,Satpur,Nashik,Maharashtra,19.988301477208733,73.78152132948786,2026-06-04T12:06:00.000Z,REC_013,17176.83,2026-06-07T12:35:00.000Z
LOT_01118,COL_0033,ready,2,10.94,707.84,Ulhasnagar,Thane,Maharashtra,19.23904284873903,72.99676856386512,2026-01-25T19:45:00.000Z,,,2026-01-25T19:45:00.000Z
LOT_01119,COL_0053,paid,1,6.6,711.99,Ambad,Nashik,Maharashtra,19.938284800127146,73.73650632011443,2026-03-15T17:05:00.000Z,REC_013,720.77,2026-03-17T04:27:00.000Z
LOT_01120,COL_0034,paid,3,65.06,12525,Katraj,Pune,Maharashtra,18.57622733530551,73.90694460177497,2026-01-15T07:58:00.000Z,REC_001,12715.47,2026-01-16T22:07:00.000Z
LOT_01121,COL_0016,paid,2,15.66,3441.47,Malad,Mumbai Suburban,Maharashtra,19.05015665457249,72.81260098911524,2026-06-08T13:23:00.000Z,REC_008,3481.22,2026-06-10T12:12:00.000Z
LOT_01122,COL_0049,paid,2,17.11,8134.39,Seelampur,New Delhi,Delhi,28.615777947337925,77.21069015260413,2026-04-18T08:44:00.000Z,REC_019,8953.09,2026-04-19T17:26:00.000Z
LOT_01123,COL_0003,paid,1,22.18,2335.11,Katraj,Pune,Maharashtra,18.50186466489881,73.84001819840894,2026-06-21T09:16:00.000Z,REC_001,2387.57,2026-06-22T01:51:00.000Z
LOT_01124,COL_0026,paid,1,4.11,463.67,Seelampur,New Delhi,Delhi,28.557613863641023,77.15834247727692,2026-04-14T15:59:00.000Z,REC_019,470.49,2026-04-16T03:31:00.000Z
LOT_01125,COL_0025,handed_over,1,5.29,683.31,Katraj,Pune,Maharashtra,18.50977846597284,73.84714061937557,2025-12-03T19:44:00.000Z,REC_002,694.01,2025-12-04T01:44:00.000Z
LOT_01126,COL_0028,paid,2,33.2,1160.26,Govandi,Mumbai Suburban,Maharashtra,19.173970428301395,72.92403338547125,2026-08-28T15:36:00.000Z,REC_007,1283.84,2026-08-31T04:30:00.000Z
LOT_01127,COL_0052,paid,3,4.2,281.85,Yelahanka,Bengaluru Urban,Karnataka,12.92177004147172,77.54975303732455,2025-12-29T17:40:00.000Z,REC_021,286.54,2025-12-31T23:55:00.000Z
LOT_01128,COL_0017,handed_over,3,56.04,19784.79,Dombivli,Thane,Maharashtra,19.212524591515958,72.97290213236435,2026-05-12T14:58:00.000Z,REC_011,20729.05,2026-05-15T14:58:00.000Z
LOT_01129,COL_0007,paid,2,8.99,1210.94,Wagle Estate,Thane,Maharashtra,19.27823154462427,73.03203839016184,2025-10-20T09:38:00.000Z,REC_011,1243.12,2025-10-20T15:30:00.000Z
LOT_01130,COL_0033,paid,1,0.06,245.93,Dombivli,Thane,Maharashtra,19.249283616486192,73.00598525483757,2025-11-29T19:02:00.000Z,REC_011,234.32,2025-11-30T18:52:00.000Z
LOT_01131,COL_0052,paid,2,32.08,6229.93,Peenya,Bengaluru Urban,Karnataka,13.022422122357787,77.64033991012201,2025-11-27T11:58:00.000Z,REC_021,6157.19,2025-11-28T16:32:00.000Z
LOT_01132,COL_0052,paid,2,29.72,1419.66,Bommanahalli,Bengaluru Urban,Karnataka,12.942128875589372,77.56807598803043,2026-07-04T09:32:00.000Z,REC_020,1393.44,2026-07-04T22:31:00.000Z
LOT_01133,COL_0010,paid,3,17.82,955.9,Katraj,Pune,Maharashtra,18.56040909268856,73.89270818341971,2026-01-20T13:00:00.000Z,REC_002,983.11,2026-01-23T02:45:00.000Z
LOT_01134,COL_0058,handed_over,1,21.87,888.8,Mundka,New Delhi,Delhi,28.556893326783182,77.15769399410486,2026-06-05T10:48:00.000Z,REC_019,891.59,2026-06-06T16:48:00.000Z
LOT_01135,COL_0050,paid,2,68.43,10538.9,Wagholi,Pune,Maharashtra,18.45134569057226,73.79455112151504,2026-03-18T09:50:00.000Z,REC_002,10621.69,2026-03-21T04:53:00.000Z
LOT_01136,COL_0057,ready,3,88.49,22983.04,Hingna,Nagpur,Maharashtra,21.074242531302573,79.02379827817231,2026-01-12T17:06:00.000Z,,,2026-01-12T17:06:00.000Z
LOT_01137,COL_0026,ready,1,4.8,357.31,Mayapuri,New Delhi,Delhi,28.678817053505778,77.2674253481552,2025-09-06T09:35:00.000Z,,,2025-09-06T09:35:00.000Z
LOT_01138,COL_0023,ready,1,41.52,533.53,Seelampur,New Delhi,Delhi,28.6731941031605,77.26236469284446,2026-01-10T17:47:00.000Z,,,2026-01-10T17:47:00.000Z
LOT_01139,COL_0022,paid,1,172.38,1342.29,Malad,Mumbai Suburban,Maharashtra,19.131297054706515,72.88562734923586,2025-11-19T16:53:00.000Z,REC_007,1322.12,2025-11-21T14:40:00.000Z
LOT_01140,COL_0010,handed_over,1,11.13,1171.31,Katraj,Pune,Maharashtra,18.48785581664145,73.82741023497731,2026-01-08T10:25:00.000Z,REC_004,1004.29,2026-01-11T09:25:00.000Z
LOT_01141,COL_0048,handed_over,1,0.25,167.54,Dombivli,Thane,Maharashtra,19.20294900612831,72.96428410551547,2025-10-31T13:18:00.000Z,REC_011,155.07,2025-11-01T14:18:00.000Z
LOT_01142,COL_0013,confirmed,3,76.47,8168.25,Peenya,Bengaluru Urban,Karnataka,12.965735464951397,77.58932191845625,2026-08-17T17:43:00.000Z,REC_020,7571.17,2026-08-19T21:32:00.000Z
LOT_01143,COL_0023,ready,2,36.11,5553.55,Seelampur,New Delhi,Delhi,28.62867445151657,77.22229700636491,2026-03-11T11:00:00.000Z,,,2026-03-11T11:00:00.000Z
LOT_01144,COL_0023,ready,3,45.57,4232.67,Seelampur,New Delhi,Delhi,28.615334464864432,77.21029101837799,2025-10-19T12:54:00.000Z,,,2025-10-19T12:54:00.000Z
LOT_01145,COL_0015,ready,3,46.5,1040.56,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.938122479756178,75.39903023178056,2026-06-21T08:26:00.000Z,,,2026-06-21T08:26:00.000Z
LOT_01146,COL_0059,paid,1,4.03,413.48,Wagholi,Pune,Maharashtra,18.5632380548954,73.89525424940587,2026-05-03T12:59:00.000Z,REC_003,413.93,2026-05-05T20:02:00.000Z
LOT_01147,COL_0040,ready,1,4.79,1252.73,Govandi,Mumbai Suburban,Maharashtra,19.068107159441713,72.82875644349754,2026-01-20T14:53:00.000Z,,,2026-01-20T14:53:00.000Z
LOT_01148,COL_0027,paid,2,1.03,154.04,Satpur,Nashik,Maharashtra,19.924561962112783,73.7241557659015,2026-03-30T14:50:00.000Z,REC_013,174.48,2026-04-01T05:43:00.000Z
LOT_01149,COL_0044,paid,2,30.96,1070.75,Bhosari,Pune,Maharashtra,18.49171248768419,73.83088123891578,2026-04-22T12:21:00.000Z,REC_003,1031.49,2026-04-25T12:05:00.000Z
LOT_01150,COL_0045,paid,1,24.3,461.69,Bommanahalli,Bengaluru Urban,Karnataka,12.946126373967529,77.57167373657077,2026-08-14T07:13:00.000Z,REC_021,457.87,2026-08-16T09:58:00.000Z
LOT_01151,COL_0014,paid,1,2.41,202.72,Kothrud,Pune,Maharashtra,18.56962054030001,73.90099848627001,2026-06-26T11:01:00.000Z,REC_004,189.26,2026-06-26T17:33:00.000Z
LOT_01152,COL_0045,ready,2,29.64,5583.7,Bommanahalli,Bengaluru Urban,Karnataka,12.970954262165726,77.59401883594916,2025-11-13T12:51:00.000Z,,,2025-11-13T12:51:00.000Z
LOT_01153,COL_0033,paid,3,18.64,3335.88,Dombivli,Thane,Maharashtra,19.205933936330677,72.96697054269761,2026-01-12T09:52:00.000Z,REC_010,3141.89,2026-01-14T14:04:00.000Z
LOT_01154,COL_0034,ready,1,25.89,947.38,Wagholi,Pune,Maharashtra,18.540553322294354,73.87483799006492,2026-06-10T17:41:00.000Z,,,2026-06-10T17:41:00.000Z
LOT_01155,COL_0003,paid,1,94.54,630.85,Katraj,Pune,Maharashtra,18.450263564819096,73.7935772083372,2026-06-12T11:47:00.000Z,REC_005,594.75,2026-06-15T04:26:00.000Z
LOT_01156,COL_0039,paid,2,17.03,1249.77,Wagle Estate,Thane,Maharashtra,19.142873317728935,72.91021598595604,2026-03-30T13:17:00.000Z,REC_011,1164.55,2026-04-02T07:51:00.000Z
LOT_01157,COL_0011,paid,1,4.09,872.32,Butibori,Nagpur,Maharashtra,21.13308906709701,79.07676016038731,2026-06-05T07:33:00.000Z,REC_014,922.92,2026-06-05T21:46:00.000Z
LOT_01158,COL_0028,paid,1,4.31,653.87,Kurla,Mumbai Suburban,Maharashtra,19.04512170792222,72.80806953713,2025-11-29T08:36:00.000Z,REC_008,624.28,2025-11-29T17:51:00.000Z
