sampleId,imageRef,imageHash,labelCategoryId,labelSubCategoryId,labelSource,weightKg,district,observedPriceInr,finalPriceInr,capturedAt,split,synthetic
TRN_002213,synthetic://images/cable_aluminium/e7a0c25f8adc.jpg,e7a0c25f8adc,cable,cable_aluminium,collector,14.71,Mumbai Suburban,1714.28,1743.74,2026-04-12T13:15:00.000Z,train,true
TRN_002214,synthetic://images/crt_monitor/d3868cc6c7a3.jpg,d3868cc6c7a3,crt,crt_monitor,collector,42.35,Mumbai Suburban,377.08,383.56,2026-04-12T13:15:00.000Z,val,true
TRN_002215,synthetic://images/plastic_abs_casing/c67f8b34fd16.jpg,c67f8b34fd16,mixed_plastic,plastic_abs_casing,collector,28.68,Mumbai Suburban,1000.65,1101.16,2026-08-27T07:58:00.000Z,val,true
TRN_002216,synthetic://images/motor_fan_ac/1eb6c7ff60e4.jpg,1eb6c7ff60e4,motor_magnet,motor_fan_ac,recycler_corrected,2.71,Pune,319.29,305.09,2026-05-16T07:18:00.000Z,train,true
TRN_002217,synthetic://images/cable_mixed_scrap/69154e381ffe.jpg,69154e381ffe,cable,cable_mixed_scrap,collector,2.77,Pune,525.03,501.68,2026-05-16T07:18:00.000Z,val,true
TRN_002218,synthetic://images/cable_data_thin/a97616998fcf.jpg,a97616998fcf,cable,cable_data_thin,collector,5.51,Pune,710.4,678.81,2026-05-16T07:18:00.000Z,train,true
TRN_002219,synthetic://images/motor_fan_ac/bceab6200506.jpg,bceab6200506,motor_magnet,motor_fan_ac,recycler_corrected,33.45,Nashik,3978.03,4152,2025-12-03T15:04:00.000Z,train,true
TRN_002220,synthetic://images/motor_speaker_magnet/720a108cb828.jpg,720a108cb828,motor_magnet,motor_speaker_magnet,collector,3.09,Nashik,193.87,202.35,2025-12-03T15:04:00.000Z,train,true
TRN_002221,synthetic://images/battery_button_cell/d9af06cba2cc.jpg,d9af06cba2cc,battery,battery_button_cell,collector,32.65,Mumbai Suburban,3444.25,,2026-07-21T09:01:00.000Z,val,true
TRN_002222,synthetic://images/plastic_mixed_dirty/4c0122c18fd8.jpg,4c0122c18fd8,mixed_plastic,plastic_mixed_dirty,collector,13.48,New Delhi,174.16,182.41,2026-04-20T06:32:00.000Z,train,true
TRN_002223,synthetic://images/plastic_abs_casing/510c31a432a1.jpg,510c31a432a1,mixed_plastic,plastic_abs_casing,collector,5.39,New Delhi,213.82,223.95,2026-04-20T06:32:00.000Z,train,true
TRN_002224,synthetic://images/cable_mixed_scrap/6c2118a654d7.jpg,6c2118a654d7,cable,cable_mixed_scrap,collector,32.38,Nagpur,5936.23,,2025-10-11T06:52:00.000Z,test,true
TRN_002225,synthetic://images/motor_small_appliance/93dc730fc53d.jpg,93dc730fc53d,motor_magnet,motor_small_appliance,collector,7.9,Nagpur,877.93,,2025-10-11T06:52:00.000Z,train,true
TRN_002226,synthetic://images/pcb_tv_low_grade/fbe2b6be91ee.jpg,fbe2b6be91ee,pcb,pcb_tv_low_grade,collector,3.74,Nagpur,329.1,,2025-10-11T06:52:00.000Z,train,true
TRN_002227,synthetic://images/pcb_motherboard/4fd4fc208b75.jpg,4fd4fc208b75,pcb,pcb_motherboard,collector,1.53,Thane,505.27,496.71,2025-10-18T11:19:00.000Z,train,true
TRN_002228,synthetic://images/lcd_monitor_panel/8aae12d0a8fa.jpg,8aae12d0a8fa,lcd_panel,lcd_monitor_panel,collector,20.11,Thane,468.97,461.02,2025-10-18T11:19:00.000Z,train,true
TRN_002229,synthetic://images/motor_speaker_magnet/982459feda49.jpg,982459feda49,motor_magnet,motor_speaker_magnet,collector,1.04,Thane,68.98,67.81,2025-10-18T11:19:00.000Z,test,true
TRN_002230,synthetic://images/pcb_cpu_processor/9617ff1eecbe.jpg,9617ff1eecbe,pcb,pcb_cpu_processor,collector,0.25,Pune,821.97,764.3,2025-09-10T13:10:00.000Z,val,true
TRN_002231,synthetic://images/pcb_cpu_processor/53be29386452.jpg,53be29386452,pcb,pcb_cpu_processor,collector,0.02,Nagpur,74.22,,2025-12-21T18:27:00.000Z,train,true
TRN_002232,synthetic://images/pcb_ram_gold/ca03f1de0212.jpg,ca03f1de0212,pcb,pcb_ram_gold,recycler_corrected,0.07,Nagpur,76.88,,2025-12-21T18:27:00.000Z,train,true
TRN_002233,synthetic://images/motor_small_appliance/a051c5993116.jpg,a051c5993116,motor_magnet,motor_small_appliance,collector,10.69,Nagpur,1176.54,,2026-05-17T19:28:00.000Z,train,true
TRN_002234,synthetic://images/cable_aluminium/aa48c1ca6180.jpg,aa48c1ca6180,cable,cable_aluminium,recycler_corrected,36.78,Nagpur,4554.34,,2026-05-17T19:28:00.000Z,test,true
TRN_002235,synthetic://images/battery_li_ion_mobile/59cac705d56c.jpg,59cac705d56c,battery,battery_li_ion_mobile,collector,0.22,Pune,40.55,,2026-08-12T06:23:00.000Z,train,true
TRN_002236,synthetic://images/plastic_mixed_dirty/936f18b25dff.jpg,936f18b25dff,mixed_plastic,plastic_mixed_dirty,collector,10.42,Pune,128.48,,2026-08-12T06:23:00.000Z,test,true
TRN_002237,synthetic://images/pcb_motherboard/5f69568efa05.jpg,5f69568efa05,pcb,pcb_motherboard,collector,1.45,Pune,478.16,409.32,2026-01-03T11:00:00.000Z,test,true
TRN_002238,synthetic://images/pcb_tv_low_grade/a73daff06845.jpg,a73daff06845,pcb,pcb_tv_low_grade,collector,1.98,Pune,193.52,213.08,2025-11-15T19:51:00.000Z,train,true
TRN_002239,synthetic://images/cable_aluminium/7ad9afd3aee6.jpg,7ad9afd3aee6,cable,cable_aluminium,collector,44.69,Pune,2805.82,3089.37,2025-11-15T19:51:00.000Z,train,true
TRN_002240,synthetic://images/crt_tv/984ad7ddef9f.jpg,984ad7ddef9f,crt,crt_tv,collector,129.04,Pune,802.78,883.91,2025-11-15T19:51:00.000Z,train,true
TRN_002241,synthetic://images/battery_button_cell/6cd290bfcad8.jpg,6cd290bfcad8,battery,battery_button_cell,recycler_corrected,12.32,New Delhi,1531.5,1538.15,2025-11-07T12:29:00.000Z,val,true
TRN_002242,synthetic://images/pcb_mobile/f8dec35472d1.jpg,f8dec35472d1,pcb,pcb_mobile,collector,0.19,Thane,176.73,,2025-11-10T08:05:00.000Z,train,true
TRN_002243,synthetic://images/cable_data_thin/ce9051886b51.jpg,ce9051886b51,cable,cable_data_thin,collector,37.43,Thane,5267.15,5328.49,2026-08-13T19:37:00.000Z,test,true
TRN_002244,synthetic://images/cable_copper_house/36ecd1e8e2e9.jpg,36ecd1e8e2e9,cable,cable_copper_house,collector,1.16,Thane,473.73,479.25,2026-08-13T19:37:00.000Z,train,true
TRN_002245,synthetic://images/motor_hdd_assembly/e09a610c2882.jpg,e09a610c2882,motor_magnet,motor_hdd_assembly,collector,5.21,Thane,1644.1,1663.25,2026-08-13T19:37:00.000Z,train,true
TRN_002246,synthetic://images/cable_copper_house/bb6702515f13.jpg,bb6702515f13,cable,cable_copper_house,collector,40.92,Thane,17590.69,17795.55,2026-08-13T19:37:00.000Z,train,true
TRN_002247,synthetic://images/pcb_motherboard/c4ab3bdca2ec.jpg,c4ab3bdca2ec,pcb,pcb_motherboard,recycler_corrected,5.52,Mumbai Suburban,1623.35,876.2,2025-11-19T07:46:00.000Z,train,true
TRN_002248,synthetic://images/lcd_tv_panel/1e033f9add8c.jpg,1e033f9add8c,lcd_panel,lcd_tv_panel,collector,44.6,Pune,418.46,413.44,2026-01-08T08:31:00.000Z,test,true
TRN_002249,synthetic://images/motor_hdd_assembly/08ddeeccf999.jpg,08ddeeccf999,motor_magnet,motor_hdd_assembly,collector,0.45,Pune,81.97,80.99,2026-01-08T08:31:00.000Z,train,true
TRN_002250,synthetic://images/crt_monitor/01c2008c07be.jpg,01c2008c07be,crt,crt_monitor,collector,151.57,Mumbai Suburban,1401.54,1446.55,2026-01-08T07:50:00.000Z,train,true
TRN_002251,synthetic://images/lcd_monitor_panel/b760ddc08439.jpg,b760ddc08439,lcd_panel,lcd_monitor_panel,collector,23.26,Mumbai Suburban,654.07,652.88,2026-08-17T12:03:00.000Z,val,true
TRN_002252,synthetic://images/led_backlight_strip/f17bbe1d9b01.jpg,f17bbe1d9b01,lcd_panel,led_backlight_strip,recycler_corrected,21.03,Mumbai Suburban,2167.35,2163.39,2026-08-17T12:03:00.000Z,test,true
TRN_002253,synthetic://images/pcb_ram_gold/d8c056db052d.jpg,d8c056db052d,pcb,pcb_ram_gold,collector,0.22,New Delhi,413.1,,2025-09-26T15:36:00.000Z,train,true
TRN_002254,synthetic://images/battery_li_ion_laptop/20c3288bc212.jpg,20c3288bc212,battery,battery_li_ion_laptop,recycler_corrected,0.61,Mumbai Suburban,103.73,,2025-10-31T10:52:00.000Z,train,true
TRN_002255,synthetic://images/pcb_motherboard/1bb178d63f93.jpg,1bb178d63f93,pcb,pcb_motherboard,collector,5.96,Pune,1957.86,1854.33,2026-07-06T07:20:00.000Z,train,true
TRN_002256,synthetic://images/pcb_tv_low_grade/5f8982712a16.jpg,5f8982712a16,pcb,pcb_tv_low_grade,collector,4.29,Thane,398.78,353.51,2026-05-31T09:20:00.000Z,train,true
TRN_002257,synthetic://images/motor_hdd_assembly/d9dbbda2a29e.jpg,d9dbbda2a29e,motor_magnet,motor_hdd_assembly,collector,1.21,Pune,258.18,257.46,2026-01-23T11:24:00.000Z,test,true
TRN_002258,synthetic://images/cable_mixed_scrap/225068c8113b.jpg,225068c8113b,cable,cable_mixed_scrap,collector,5.16,Pune,1011.43,1008.63,2026-01-23T11:24:00.000Z,val,true
TRN_002259,synthetic://images/motor_fan_ac/4a0c21753996.jpg,4a0c21753996,motor_magnet,motor_fan_ac,collector,7.61,Thane,1311.48,1389.62,2026-08-13T18:00:00.000Z,test,true
TRN_002260,synthetic://images/plastic_abs_casing/e825e7e64949.jpg,e825e7e64949,mixed_plastic,plastic_abs_casing,collector,32.33,Nagpur,975.07,957.45,2026-04-07T06:02:00.000Z,val,true
TRN_002261,synthetic://images/cable_mixed_scrap/bd804cb0c322.jpg,bd804cb0c322,cable,cable_mixed_scrap,collector,32.19,Nagpur,2597.25,2550.32,2026-04-07T06:02:00.000Z,train,true
TRN_002262,synthetic://images/pcb_cpu_processor/d716d199da6b.jpg,d716d199da6b,pcb,pcb_cpu_processor,collector,0.02,Nashik,73.23,65.95,2026-03-13T15:24:00.000Z,train,true
TRN_002263,synthetic://images/battery_li_ion_laptop/9a570e53cd7b.jpg,9a570e53cd7b,battery,battery_li_ion_laptop,recycler_corrected,0.82,Mumbai Suburban,194.33,,2026-08-14T19:13:00.000Z,train,true
TRN_002264,synthetic://images/pcb_motherboard/6f11cdbb97c9.jpg,6f11cdbb97c9,pcb,pcb_motherboard,collector,4.05,Mumbai Suburban,1509.35,,2026-08-14T19:13:00.000Z,train,true
TRN_002265,synthetic://images/pcb_ram_gold/b3b536e13190.jpg,b3b536e13190,pcb,pcb_ram_gold,collector,0.1,Mumbai Suburban,165.3,,2026-08-14T19:13:00.000Z,test,true
TRN_002266,synthetic://images/led_backlight_strip/e75feb1c9196.jpg,e75feb1c9196,lcd_panel,led_backlight_strip,recycler_corrected,24.29,Mumbai Suburban,2503.33,,2026-08-14T19:13:00.000Z,train,true
TRN_002267,synthetic://images/cable_data_thin/afea375bab01.jpg,afea375bab01,cable,cable_data_thin,collector,5.61,Thane,645.04,602.51,2026-04-17T06:07:00.000Z,test,true
TRN_002268,synthetic://images/battery_button_cell/790c3bb7b926.jpg,790c3bb7b926,battery,battery_button_cell,collector,23.87,Thane,2461.47,2299.17,2026-04-17T06:07:00.000Z,val,true
TRN_002269,synthetic://images/motor_hdd_assembly/2337b02c9c21.jpg,2337b02c9c21,motor_magnet,motor_hdd_assembly,recycler_corrected,6.62,Mumbai Suburban,1210.91,1127.81,2026-02-28T16:24:00.000Z,train,true
TRN_002270,synthetic://images/plastic_abs_casing/ac3f51c007a0.jpg,ac3f51c007a0,mixed_plastic,plastic_abs_casing,collector,34.46,Mumbai Suburban,1223.67,1139.69,2026-02-28T16:24:00.000Z,train,true
TRN_002271,synthetic://images/pcb_power_supply/4e88848c9ce3.jpg,4e88848c9ce3,pcb,pcb_power_supply,recycler_corrected,3.03,Pune,323.84,354.73,2026-06-29T08:27:00.000Z,train,true
TRN_002272,synthetic://images/pcb_power_supply/03c01e3ec4cc.jpg,03c01e3ec4cc,pcb,pcb_power_supply,collector,4.12,Pune,537,588.23,2026-06-29T08:27:00.000Z,train,true
TRN_002273,synthetic://images/pcb_motherboard/8151dcc3cc18.jpg,8151dcc3cc18,pcb,pcb_motherboard,collector,0.73,Mumbai Suburban,112.47,123.02,2025-09-10T09:07:00.000Z,train,true
TRN_002274,synthetic://images/crt_tv/2f1e64aa4d40.jpg,2f1e64aa4d40,crt,crt_tv,collector,156.15,Mumbai Suburban,1276.7,1396.49,2025-09-10T09:07:00.000Z,train,true
TRN_002275,synthetic://images/pcb_motherboard/cf8113079618.jpg,cf8113079618,pcb,pcb_motherboard,collector,7.14,Nashik,1647.83,1441.33,2025-12-10T06:45:00.000Z,train,true
TRN_002276,synthetic://images/battery_li_ion_mobile/49d6795a6bdb.jpg,49d6795a6bdb,battery,battery_li_ion_mobile,collector,0.41,Nashik,31.74,31.19,2026-08-18T16:21:00.000Z,val,true
TRN_002277,synthetic://images/battery_li_ion_mobile/967f54dc9fbe.jpg,967f54dc9fbe,battery,battery_li_ion_mobile,collector,0.34,Nashik,58.5,57.48,2026-08-18T16:21:00.000Z,train,true
TRN_002278,synthetic://images/crt_yoke/b2b5c524c2d4.jpg,b2b5c524c2d4,crt,crt_yoke,recycler_corrected,5.76,Pune,423.42,440.57,2026-03-05T16:36:00.000Z,train,true
TRN_002279,synthetic://images/cable_mixed_scrap/cedaf52b5009.jpg,cedaf52b5009,cable,cable_mixed_scrap,collector,22.86,Mumbai Suburban,4690.64,,2026-07-22T14:33:00.000Z,val,true
TRN_002280,synthetic://images/cable_mixed_scrap/ee04d5cdbae4.jpg,ee04d5cdbae4,cable,cable_mixed_scrap,collector,22.43,Mumbai Suburban,3670.06,3471.39,2026-01-16T19:20:00.000Z,train,true
TRN_002281,synthetic://images/pcb_motherboard/adbdceb13ba3.jpg,adbdceb13ba3,pcb,pcb_motherboard,collector,0.94,Mumbai Suburban,258.49,244.5,2026-01-16T19:20:00.000Z,train,true
TRN_002282,synthetic://images/cable_copper_house/c097ce48f2cb.jpg,c097ce48f2cb,cable,cable_copper_house,collector,29.48,Nagpur,4964.8,4573.49,2026-02-05T18:20:00.000Z,test,true
TRN_002283,synthetic://images/plastic_hips_tv/b11df6866b34.jpg,b11df6866b34,mixed_plastic,plastic_hips_tv,collector,3.13,Nagpur,70.02,64.5,2026-02-05T18:20:00.000Z,train,true
TRN_002284,synthetic://images/battery_lead_acid_ups/b02b4314f016.jpg,b02b4314f016,battery,battery_lead_acid_ups,collector,32.7,Mumbai Suburban,3043.72,,2025-11-11T08:51:00.000Z,test,true
TRN_002285,synthetic://images/cable_data_thin/c54d2d1e93f0.jpg,c54d2d1e93f0,cable,cable_data_thin,collector,31.44,Pune,4234.78,4210.48,2026-02-05T15:12:00.000Z,train,true
TRN_002286,synthetic://images/cable_data_thin/3b4e2481d2b1.jpg,3b4e2481d2b1,cable,cable_data_thin,recycler_corrected,13.87,Mumbai Suburban,2121.47,1878.28,2026-01-12T08:58:00.000Z,val,true
TRN_002287,synthetic://images/pcb_ram_gold/89cea38f5a83.jpg,89cea38f5a83,pcb,pcb_ram_gold,recycler_corrected,0.35,Mumbai Suburban,565.11,500.33,2026-01-12T08:58:00.000Z,val,true
TRN_002288,synthetic://images/plastic_abs_casing/4e6b7cbc8990.jpg,4e6b7cbc8990,mixed_plastic,plastic_abs_casing,collector,41.35,Mumbai Suburban,1514.84,1341.19,2026-01-12T08:58:00.000Z,train,true
TRN_002289,synthetic://images/cable_copper_house/425b0cce54cc.jpg,425b0cce54cc,cable,cable_copper_house,collector,13.88,Nashik,5094.92,4533.51,2026-07-14T12:04:00.000Z,train,true
TRN_002290,synthetic://images/cable_data_thin/f9534f24b0e0.jpg,f9534f24b0e0,cable,cable_data_thin,collector,3.46,New Delhi,542.77,,2026-01-10T10:32:00.000Z,train,true
TRN_002291,synthetic://images/battery_lead_acid_ups/28b4e44b2a03.jpg,28b4e44b2a03,battery,battery_lead_acid_ups,collector,55.38,New Delhi,4405.64,,2026-08-22T07:25:00.000Z,train,true
TRN_002292,synthetic://images/cable_mixed_scrap/e3876cc6cdfd.jpg,e3876cc6cdfd,cable,cable_mixed_scrap,collector,17.09,Nagpur,2579.66,,2026-07-27T18:27:00.000Z,train,true
TRN_002293,synthetic://images/plastic_mixed_dirty/0167c2134bc6.jpg,0167c2134bc6,mixed_plastic,plastic_mixed_dirty,collector,3.75,Nagpur,16.17,,2026-07-27T18:27:00.000Z,train,true
TRN_002294,synthetic://images/crt_monitor/f45402ff40ca.jpg,f45402ff40ca,crt,crt_monitor,recycler_corrected,136.77,Mumbai Suburban,1201.65,1070.57,2026-02-26T18:21:00.000Z,train,true
TRN_002295,synthetic://images/motor_hdd_assembly/64326077bb6e.jpg,64326077bb6e,motor_magnet,motor_hdd_assembly,collector,4.5,Mumbai Suburban,1234.69,1100.01,2026-02-26T18:21:00.000Z,test,true
TRN_002296,synthetic://images/pcb_motherboard/51078a65e4ad.jpg,51078a65e4ad,pcb,pcb_motherboard,collector,1.84,Mumbai Suburban,510.58,454.89,2026-02-26T18:21:00.000Z,train,true
TRN_002297,synthetic://images/pcb_power_supply/9cc67c0a2572.jpg,9cc67c0a2572,pcb,pcb_power_supply,recycler_corrected,4.09,Mumbai Suburban,615.46,643.96,2026-07-01T08:16:00.000Z,train,true
TRN_002298,synthetic://images/plastic_mixed_dirty/01b04b80e4a3.jpg,01b04b80e4a3,mixed_plastic,plastic_mixed_dirty,collector,24.85,Mumbai Suburban,308.94,335.56,2026-08-21T18:50:00.000Z,train,true
TRN_002299,synthetic://images/battery_button_cell/b3326021fa4e.jpg,b3326021fa4e,battery,battery_button_cell,collector,34.58,Mumbai Suburban,2788.49,3028.73,2026-08-21T18:50:00.000Z,train,true
TRN_002300,synthetic://images/pcb_ram_gold/e6db9c888749.jpg,e6db9c888749,pcb,pcb_ram_gold,collector,0.23,Mumbai Suburban,380.19,402.19,2026-08-16T11:42:00.000Z,val,true
TRN_002301,synthetic://images/motor_fan_ac/35cf1305f783.jpg,35cf1305f783,motor_magnet,motor_fan_ac,collector,15.19,Mumbai Suburban,2618.75,2370.85,2026-08-22T17:36:00.000Z,train,true
TRN_002302,synthetic://images/lcd_tv_panel/60b02887df9d.jpg,60b02887df9d,lcd_panel,lcd_tv_panel,collector,14.33,New Delhi,314.11,305.68,2025-09-29T14:36:00.000Z,train,true
TRN_002303,synthetic://images/cable_data_thin/7bfe974cd623.jpg,7bfe974cd623,cable,cable_data_thin,collector,14,New Delhi,2231.04,2171.14,2025-09-29T14:36:00.000Z,train,true
TRN_002304,synthetic://images/battery_button_cell/b779c7ae9d7d.jpg,b779c7ae9d7d,battery,battery_button_cell,collector,1.48,Mumbai Suburban,158.19,,2025-11-19T16:39:00.000Z,train,true
TRN_002305,synthetic://images/cable_copper_house/41d269bc96ab.jpg,41d269bc96ab,cable,cable_copper_house,collector,4.54,Mumbai Suburban,932.69,,2025-10-26T08:11:00.000Z,train,true
TRN_002306,synthetic://images/battery_li_ion_laptop/34767ced7168.jpg,34767ced7168,battery,battery_li_ion_laptop,collector,4.97,Pune,1068.75,1035.36,2025-09-08T08:41:00.000Z,train,true
TRN_002307,synthetic://images/pcb_tv_low_grade/52149ff4fc89.jpg,52149ff4fc89,pcb,pcb_tv_low_grade,collector,4.01,Pune,338.29,327.72,2025-09-08T08:41:00.000Z,val,true
TRN_002308,synthetic://images/crt_monitor/d5acf49313ef.jpg,d5acf49313ef,crt,crt_monitor,collector,111.46,Pune,903.51,862.12,2025-09-07T15:09:00.000Z,train,true
TRN_002309,synthetic://images/cable_aluminium/b4c1d67e57ee.jpg,b4c1d67e57ee,cable,cable_aluminium,collector,8.75,Pune,546.33,521.3,2025-09-07T15:09:00.000Z,train,true
TRN_002310,synthetic://images/cable_data_thin/3573991bdc5c.jpg,3573991bdc5c,cable,cable_data_thin,collector,37.73,Pune,4005.93,3822.42,2025-09-07T15:09:00.000Z,train,true
TRN_002311,synthetic://images/cable_mixed_scrap/fd8c3ee7f9ac.jpg,fd8c3ee7f9ac,cable,cable_mixed_scrap,collector,36.02,New Delhi,7665.78,7118.78,2025-10-27T13:00:00.000Z,val,true
TRN_002312,synthetic://images/battery_button_cell/adc7349524f2.jpg,adc7349524f2,battery,battery_button_cell,recycler_corrected,9.09,New Delhi,926.81,860.68,2025-10-27T13:00:00.000Z,train,true
TRN_002313,synthetic://images/battery_li_ion_laptop/8a7f5ea74435.jpg,8a7f5ea74435,battery,battery_li_ion_laptop,collector,1.65,Mumbai Suburban,328.83,289,2025-09-26T15:09:00.000Z,train,true
TRN_002314,synthetic://images/motor_small_appliance/00f18eb96a19.jpg,00f18eb96a19,motor_magnet,motor_small_appliance,collector,11.8,Mumbai Suburban,1720.68,1512.24,2025-09-26T15:09:00.000Z,val,true
TRN_002315,synthetic://images/cable_mixed_scrap/ade423c64241.jpg,ade423c64241,cable,cable_mixed_scrap,collector,39.51,Mumbai Suburban,6585.26,,2026-06-03T18:02:00.000Z,train,true
TRN_002316,synthetic://images/plastic_hips_tv/0671ba4b8213.jpg,0671ba4b8213,mixed_plastic,plastic_hips_tv,collector,37.67,Mumbai Suburban,787.99,693.47,2026-08-25T18:57:00.000Z,test,true
TRN_002317,synthetic://images/crt_tv/5a949a83eeaf.jpg,5a949a83eeaf,crt,crt_tv,recycler_corrected,67.61,Pune,424.79,432.56,2026-01-11T17:45:00.000Z,train,true
TRN_002318,synthetic://images/plastic_hips_tv/3e8e77741f78.jpg,3e8e77741f78,mixed_plastic,plastic_hips_tv,recycler_corrected,30.16,Mumbai Suburban,644,618.12,2026-07-04T14:30:00.000Z,train,true
TRN_002319,synthetic://images/pcb_power_supply/718ff3955c07.jpg,718ff3955c07,pcb,pcb_power_supply,collector,2.92,Mumbai Suburban,307.58,295.22,2026-07-04T14:30:00.000Z,train,true
TRN_002320,synthetic://images/battery_button_cell/ba1159cb1a90.jpg,ba1159cb1a90,battery,battery_button_cell,collector,32.12,Mumbai Suburban,3388.34,3252.19,2026-07-04T14:30:00.000Z,test,true
TRN_002321,synthetic://images/cable_aluminium/90847f91af9c.jpg,90847f91af9c,cable,cable_aluminium,collector,35.04,Mumbai Suburban,5243.6,,2025-10-02T09:55:00.000Z,train,true
TRN_002322,synthetic://images/motor_fan_ac/77e29304dbe2.jpg,77e29304dbe2,motor_magnet,motor_fan_ac,collector,22.35,Bengaluru Urban,3738.71,,2026-04-05T16:57:00.000Z,train,true
TRN_002323,synthetic://images/plastic_mixed_dirty/c15c06de707f.jpg,c15c06de707f,mixed_plastic,plastic_mixed_dirty,collector,24.7,Mumbai Suburban,237.58,219.8,2026-02-10T09:57:00.000Z,train,true
TRN_002324,synthetic://images/pcb_ram_gold/6ded6317196d.jpg,6ded6317196d,pcb,pcb_ram_gold,collector,0.07,Mumbai Suburban,120.46,132.36,2026-06-17T18:47:00.000Z,train,true
TRN_002325,synthetic://images/cable_data_thin/f6fd37203fa3.jpg,f6fd37203fa3,cable,cable_data_thin,collector,39.11,Pune,3536.29,3455.77,2025-12-20T13:35:00.000Z,val,true
TRN_002326,synthetic://images/pcb_ram_gold/767054f5a773.jpg,767054f5a773,pcb,pcb_ram_gold,recycler_corrected,0.07,Pune,121.56,118.79,2025-12-20T13:35:00.000Z,train,true
TRN_002327,synthetic://images/plastic_hips_tv/58a6e1782929.jpg,58a6e1782929,mixed_plastic,plastic_hips_tv,collector,17.25,Pune,334.1,326.49,2025-12-20T13:35:00.000Z,val,true
TRN_002328,synthetic://images/motor_speaker_magnet/e314b692713f.jpg,e314b692713f,motor_magnet,motor_speaker_magnet,recycler_corrected,3.27,Mumbai Suburban,170.48,,2025-11-29T08:33:00.000Z,test,true
TRN_002329,synthetic://images/pcb_tv_low_grade/179c19c2d86c.jpg,179c19c2d86c,pcb,pcb_tv_low_grade,collector,0.45,Mumbai Suburban,42.01,,2025-11-29T08:33:00.000Z,test,true
TRN_002330,synthetic://images/cable_mixed_scrap/be0fa8bc7b4d.jpg,be0fa8bc7b4d,cable,cable_mixed_scrap,collector,35.57,Mumbai Suburban,7434.22,,2026-02-17T18:26:00.000Z,val,true
TRN_002331,synthetic://images/pcb_motherboard/ef53a9eb723d.jpg,ef53a9eb723d,pcb,pcb_motherboard,collector,6.17,New Delhi,1473.3,,2025-10-03T10:02:00.000Z,train,true
TRN_002332,synthetic://images/cable_copper_house/fbcbc2f7d23c.jpg,fbcbc2f7d23c,cable,cable_copper_house,collector,5.13,Nagpur,2004.65,,2026-07-05T15:19:00.000Z,train,true
TRN_002333,synthetic://images/crt_tv/4d24378652ea.jpg,4d24378652ea,crt,crt_tv,collector,73.2,Nagpur,455.2,,2026-07-05T15:19:00.000Z,train,true
TRN_002334,synthetic://images/pcb_power_supply/c62e0110f39e.jpg,c62e0110f39e,pcb,pcb_power_supply,collector,1.04,Thane,149.28,,2026-05-16T07:58:00.000Z,train,true
TRN_002335,synthetic://images/pcb_power_supply/b56625a47875.jpg,b56625a47875,pcb,pcb_power_supply,collector,3.04,Pune,430.76,406.48,2026-05-11T16:18:00.000Z,train,true
TRN_002336,synthetic://images/crt_monitor/48b3866bea57.jpg,48b3866bea57,crt,crt_monitor,collector,36.28,Pune,295.32,278.67,2026-05-11T16:18:00.000Z,train,true
TRN_002337,synthetic://images/cable_copper_house/7a43678de742.jpg,7a43678de742,cable,cable_copper_house,collector,36.36,Mumbai Suburban,16623.43,15763.72,2026-06-29T10:57:00.000Z,train,true
TRN_002338,synthetic://images/motor_small_appliance/cb8c8388aaa9.jpg,cb8c8388aaa9,motor_magnet,motor_small_appliance,collector,10.9,Mumbai Suburban,1671.77,1585.31,2026-06-29T10:57:00.000Z,train,true
TRN_002339,synthetic://images/crt_yoke/3d1bb59379f6.jpg,3d1bb59379f6,crt,crt_yoke,collector,8.26,Mumbai Suburban,650.23,616.6,2026-06-29T10:57:00.000Z,train,true
TRN_002340,synthetic://images/plastic_hips_tv/324fffb27119.jpg,324fffb27119,mixed_plastic,plastic_hips_tv,recycler_corrected,30.28,Mumbai Suburban,790.61,749.72,2026-06-29T10:57:00.000Z,train,true
TRN_002341,synthetic://images/cable_copper_house/fc316a6f3b88.jpg,fc316a6f3b88,cable,cable_copper_house,collector,42.66,Pune,7688.21,7442.29,2025-09-14T18:00:00.000Z,train,true
TRN_002342,synthetic://images/cable_mixed_scrap/ce2579f5e280.jpg,ce2579f5e280,cable,cable_mixed_scrap,collector,17.4,Pune,3410.64,3336.86,2026-01-03T10:28:00.000Z,test,true
TRN_002343,synthetic://images/plastic_abs_casing/0bd40351ce78.jpg,0bd40351ce78,mixed_plastic,plastic_abs_casing,recycler_corrected,30.9,Pune,850.85,832.44,2026-01-03T10:28:00.000Z,train,true
TRN_002344,synthetic://images/battery_li_ion_mobile/3409fbfbeaf9.jpg,3409fbfbeaf9,battery,battery_li_ion_mobile,collector,0.13,Pune,17.74,17.36,2026-01-03T10:28:00.000Z,train,true
TRN_002345,synthetic://images/cable_aluminium/6562fbb8fe44.jpg,6562fbb8fe44,cable,cable_aluminium,collector,40.93,Pune,5577.12,5803.35,2026-03-15T11:42:00.000Z,train,true
TRN_002346,synthetic://images/cable_aluminium/0f83f2e9df83.jpg,0f83f2e9df83,cable,cable_aluminium,recycler_corrected,11.21,Pune,1252.53,1303.34,2026-03-15T11:42:00.000Z,train,true
