priceId,categoryId,subCategoryId,district,state,observedAt,buyingPriceInr,quotedPriceInr,unit,currency,marketLowInr,marketHighInr,recyclerId,source,confidence
PRC_004825,pcb,pcb_cpu_processor,Thane,Maharashtra,2026-05-16T17:29:00.000Z,4501.8,,kg,INR,1860.58,6718.75,,completed_transaction,0.9
PRC_011726,battery,battery_li_ion_laptop,Chhatrapati Sambhajinagar,Maharashtra,2026-05-16T17:34:00.000Z,215.21,241.68,kg,INR,138.44,296.65,REC_016,completed_transaction,0.9
PRC_013447,cable,cable_copper_house,New Delhi,Delhi,2026-05-16T17:40:00.000Z,521.34,606.54,kg,INR,359.56,539.34,REC_019,recycler_quote,0.7
PRC_006537,lcd_panel,lcd_monitor_panel,Nashik,Maharashtra,2026-05-16T17:57:00.000Z,23.25,30.18,kg,INR,15.35,30.7,REC_013,completed_transaction,0.9
PRC_003406,battery,battery_li_ion_laptop,Mumbai Suburban,Maharashtra,2026-05-16T18:14:00.000Z,288.69,,kg,INR,166.12,355.98,REC_008,completed_transaction,0.9
PRC_007729,battery,battery_button_cell,Nashik,Maharashtra,2026-05-16T18:48:00.000Z,126.99,149.7,kg,INR,62.63,146.13,,recycler_quote,0.7
PRC_006310,crt,crt_monitor,Nashik,Maharashtra,2026-05-17T07:20:00.000Z,10.53,12.28,kg,INR,4.79,10.54,REC_012,recycler_quote,0.7
PRC_016532,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2026-05-17T07:49:00.000Z,11.7,13.3,kg,INR,6.58,17.55,,completed_transaction,0.9
PRC_008191,mixed_plastic,plastic_hips_tv,Nashik,Maharashtra,2026-05-17T08:25:00.000Z,23.36,,kg,INR,15.73,31.46,REC_012,recycler_quote,0.7
PRC_009433,cable,cable_aluminium,Nagpur,Maharashtra,2026-05-17T08:30:00.000Z,116.2,,kg,INR,101.24,161.06,REC_015,field_survey,0.85
PRC_005211,cable,cable_data_thin,Thane,Maharashtra,2026-05-17T08:43:00.000Z,157.41,180.05,kg,INR,94.54,189.08,REC_011,recycler_quote,0.7
PRC_011467,cable,cable_data_thin,Chhatrapati Sambhajinagar,Maharashtra,2026-05-17T08:49:00.000Z,126.21,132.57,kg,INR,81.03,162.06,REC_016,completed_transaction,0.9
PRC_000942,pcb,pcb_power_supply,Pune,Maharashtra,2026-05-17T09:03:00.000Z,131.55,160.72,kg,INR,90.04,190.08,REC_003,recycler_quote,0.7
PRC_005934,motor_magnet,motor_fan_ac,Thane,Maharashtra,2026-05-17T09:29:00.000Z,150.1,158.22,kg,INR,115.55,199.58,REC_011,completed_transaction,0.9
PRC_014248,motor_magnet,motor_fan_ac,New Delhi,Delhi,2026-05-17T09:38:00.000Z,164.86,206.46,kg,INR,123.25,212.88,,completed_transaction,0.9
PRC_003790,motor_magnet,motor_speaker_magnet,Mumbai Suburban,Maharashtra,2026-05-17T09:44:00.000Z,78.77,,kg,INR,47.97,101.28,,completed_transaction,0.9
PRC_007143,pcb,pcb_power_supply,Nashik,Maharashtra,2026-05-17T09:50:00.000Z,128.06,,kg,INR,85.53,180.57,REC_013,recycler_quote,0.7
PRC_010417,crt,crt_tv,Chhatrapati Sambhajinagar,Maharashtra,2026-05-17T09:55:00.000Z,6.14,7.86,kg,INR,3.63,8.17,REC_016,recycler_quote,0.7
PRC_006003,mixed_plastic,plastic_abs_casing,Thane,Maharashtra,2026-05-17T10:13:00.000Z,32.76,,kg,INR,23.9,45.63,REC_011,recycler_quote,0.7
PRC_004416,lcd_panel,lcd_tv_panel,Thane,Maharashtra,2026-05-17T10:25:00.000Z,22.46,26.89,kg,INR,14.83,29.65,,recycler_quote,0.7
PRC_014604,crt,crt_monitor,Bengaluru Urban,Karnataka,2026-05-17T10:27:00.000Z,7.91,,kg,INR,5.35,11.76,REC_020,aggregator_board,0.55
PRC_005716,motor_magnet,motor_hdd_assembly,Thane,Maharashtra,2026-05-17T10:30:00.000Z,280.91,295.63,kg,INR,186.57,352.4,REC_010,completed_transaction,0.9
PRC_000804,pcb,pcb_mobile,Pune,Maharashtra,2026-05-17T10:38:00.000Z,1110.96,,kg,INR,687.31,1570.99,,completed_transaction,0.9
PRC_001021,cable,cable_copper_house,Pune,Maharashtra,2026-05-17T11:13:00.000Z,368.56,,kg,INR,320.13,480.19,REC_003,completed_transaction,0.9
PRC_014952,lcd_panel,led_backlight_strip,Bengaluru Urban,Karnataka,2026-05-17T11:27:00.000Z,98.01,,kg,INR,62.45,135.3,REC_020,aggregator_board,0.55
PRC_003200,cable,cable_aluminium,Mumbai Suburban,Maharashtra,2026-05-17T11:31:00.000Z,142.19,,kg,INR,118.85,189.08,REC_007,completed_transaction,0.9
PRC_012924,lcd_panel,led_backlight_strip,New Delhi,Delhi,2026-05-17T11:43:00.000Z,110.08,,kg,INR,65.98,142.96,REC_019,completed_transaction,0.9
PRC_009817,battery,battery_button_cell,Nagpur,Maharashtra,2026-05-17T12:28:00.000Z,101.07,121.63,kg,INR,59.83,139.61,REC_015,completed_transaction,0.9
PRC_014180,motor_magnet,motor_speaker_magnet,New Delhi,Delhi,2026-05-17T12:41:00.000Z,73.74,,kg,INR,49.75,105.03,REC_018,field_survey,0.85
PRC_009507,cable,cable_mixed_scrap,Nagpur,Maharashtra,2026-05-17T12:53:00.000Z,165.77,185.2,kg,INR,119.65,239.3,REC_014,completed_transaction,0.9
PRC_004683,pcb,pcb_motherboard,Thane,Maharashtra,2026-05-17T12:59:00.000Z,306.55,398.32,kg,INR,216.5,433,,aggregator_board,0.55
PRC_005864,motor_magnet,motor_speaker_magnet,Thane,Maharashtra,2026-05-17T13:05:00.000Z,79.35,94.5,kg,INR,46.64,98.47,REC_011,recycler_quote,0.7
PRC_013866,battery,battery_lead_acid_ups,New Delhi,Delhi,2026-05-17T13:18:00.000Z,97.46,123.13,kg,INR,91.05,127.47,,recycler_quote,0.7
PRC_014753,lcd_panel,lcd_tv_panel,Bengaluru Urban,Karnataka,2026-05-17T13:33:00.000Z,22.43,25.81,kg,INR,14.97,29.93,REC_021,recycler_quote,0.7
PRC_002064,mixed_plastic,plastic_mixed_dirty,Pune,Maharashtra,2026-05-17T14:53:00.000Z,12.09,,kg,INR,6.21,16.56,REC_003,completed_transaction,0.9
PRC_007730,battery,battery_button_cell,Nashik,Maharashtra,2026-05-17T15:13:00.000Z,111.73,124.39,kg,INR,61.78,144.16,REC_013,completed_transaction,0.9
PRC_013003,pcb,pcb_motherboard,New Delhi,Delhi,2026-05-17T15:35:00.000Z,369.58,448.38,kg,INR,230.93,461.87,REC_019,recycler_quote,0.7
PRC_009734,battery,battery_lead_acid_ups,Nagpur,Maharashtra,2026-05-17T16:15:00.000Z,77.35,,kg,INR,74.79,104.71,REC_015,completed_transaction,0.9
PRC_014539,crt,crt_tv,Bengaluru Urban,Karnataka,2026-05-17T16:25:00.000Z,7.11,8.73,kg,INR,4.28,9.62,REC_020,completed_transaction,0.9
PRC_010708,lcd_panel,lcd_monitor_panel,Chhatrapati Sambhajinagar,Maharashtra,2026-05-17T16:27:00.000Z,23.15,28.86,kg,INR,14.52,29.05,,recycler_quote,0.7
PRC_013367,pcb,pcb_power_supply,New Delhi,Delhi,2026-05-17T16:46:00.000Z,161.55,,kg,INR,100.84,212.88,REC_019,recycler_quote,0.7
PRC_000057,crt,crt_tv,Pune,Maharashtra,2026-05-17T16:53:00.000Z,6.25,7.49,kg,INR,4.03,9.08,REC_004,aggregator_board,0.55
PRC_016454,mixed_plastic,plastic_hips_tv,Bengaluru Urban,Karnataka,2026-05-17T16:57:00.000Z,20.94,25.16,kg,INR,17.55,35.1,REC_021,field_survey,0.85
PRC_003877,motor_magnet,motor_fan_ac,Mumbai Suburban,Maharashtra,2026-05-17T17:21:00.000Z,148.39,170.94,kg,INR,118.85,205.28,REC_007,recycler_quote,0.7
PRC_005629,battery,battery_button_cell,Thane,Maharashtra,2026-05-17T17:22:00.000Z,121.75,,kg,INR,68.29,159.34,REC_011,completed_transaction,0.9
PRC_010864,lcd_panel,led_backlight_strip,Chhatrapati Sambhajinagar,Maharashtra,2026-05-17T17:54:00.000Z,88.84,100.05,kg,INR,53.02,114.88,REC_016,aggregator_board,0.55
PRC_000133,crt,crt_monitor,Pune,Maharashtra,2026-05-17T18:12:00.000Z,8.04,,kg,INR,5.04,11.09,REC_001,aggregator_board,0.55
PRC_005134,cable,cable_copper_house,Thane,Maharashtra,2026-05-17T18:20:00.000Z,340.29,385.67,kg,INR,336.13,504.2,,field_survey,0.85
PRC_012308,mixed_plastic,plastic_hips_tv,Chhatrapati Sambhajinagar,Maharashtra,2026-05-17T18:28:00.000Z,24.62,,kg,INR,14.9,29.8,REC_017,recycler_quote,0.7
PRC_014089,motor_magnet,motor_small_appliance,New Delhi,Delhi,2026-05-17T18:29:00.000Z,134.47,174.65,kg,INR,106.44,184.87,,aggregator_board,0.55
PRC_009129,pcb,pcb_tv_low_grade,Nagpur,Maharashtra,2026-05-17T18:50:00.000Z,99.22,121.64,kg,INR,63.23,144.53,REC_014,completed_transaction,0.9
PRC_000291,lcd_panel,lcd_tv_panel,Pune,Maharashtra,2026-05-18T07:01:00.000Z,22.45,26.49,kg,INR,14.08,28.16,REC_003,aggregator_board,0.55
PRC_000584,pcb,pcb_motherboard,Pune,Maharashtra,2026-05-18T07:14:00.000Z,335.05,,kg,INR,206.91,413.82,REC_005,aggregator_board,0.55
PRC_016298,motor_magnet,motor_fan_ac,Bengaluru Urban,Karnataka,2026-05-18T07:16:00.000Z,141.08,,kg,INR,116.41,201.07,,recycler_quote,0.7
PRC_010025,motor_magnet,motor_speaker_magnet,Nagpur,Maharashtra,2026-05-18T07:25:00.000Z,59.4,64.3,kg,INR,41.26,87.11,REC_014,aggregator_board,0.55
PRC_002688,pcb,pcb_ram_gold,Mumbai Suburban,Maharashtra,2026-05-18T07:26:00.000Z,1675.44,,kg,INR,957.71,2341.07,REC_008,completed_transaction,0.9
PRC_014894,lcd_panel,lcd_laptop_panel,Bengaluru Urban,Karnataka,2026-05-18T08:28:00.000Z,50.5,61.2,kg,INR,31.33,73.11,REC_020,completed_transaction,0.9
PRC_012309,mixed_plastic,plastic_hips_tv,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T08:37:00.000Z,19.09,,kg,INR,14.87,29.74,REC_017,aggregator_board,0.55
PRC_016072,motor_magnet,motor_hdd_assembly,Bengaluru Urban,Karnataka,2026-05-18T08:37:00.000Z,279.22,326.38,kg,INR,190.16,359.19,,aggregator_board,0.55
PRC_008420,crt,crt_monitor,Nagpur,Maharashtra,2026-05-18T08:39:00.000Z,7.51,8.72,kg,INR,4.63,10.18,REC_015,completed_transaction,0.9
PRC_005630,battery,battery_button_cell,Thane,Maharashtra,2026-05-18T08:42:00.000Z,113.41,,kg,INR,68.76,160.43,REC_011,completed_transaction,0.9
PRC_000943,pcb,pcb_power_supply,Pune,Maharashtra,2026-05-18T08:53:00.000Z,135.15,159.53,kg,INR,89.85,189.69,REC_004,completed_transaction,0.9
PRC_010257,mixed_plastic,plastic_hips_tv,Nagpur,Maharashtra,2026-05-18T09:19:00.000Z,22.64,23.77,kg,INR,15.2,30.4,REC_015,completed_transaction,0.9
PRC_004684,pcb,pcb_motherboard,Thane,Maharashtra,2026-05-18T09:33:00.000Z,350.04,417.97,kg,INR,217.26,434.52,,aggregator_board,0.55
PRC_009130,pcb,pcb_tv_low_grade,Nagpur,Maharashtra,2026-05-18T09:41:00.000Z,100.71,106.07,kg,INR,63.45,145.04,,completed_transaction,0.9
PRC_004016,mixed_plastic,plastic_hips_tv,Mumbai Suburban,Maharashtra,2026-05-18T09:44:00.000Z,30.46,38.31,kg,INR,17.84,35.68,REC_006,recycler_quote,0.7
PRC_011468,cable,cable_data_thin,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T09:51:00.000Z,112.77,139.56,kg,INR,80.87,161.73,REC_017,aggregator_board,0.55
PRC_013599,cable,cable_aluminium,New Delhi,Delhi,2026-05-18T10:25:00.000Z,158.93,,kg,INR,123,195.68,,completed_transaction,0.9
PRC_012925,lcd_panel,led_backlight_strip,New Delhi,Delhi,2026-05-18T10:49:00.000Z,106.2,122.04,kg,INR,66.21,143.46,REC_019,completed_transaction,0.9
PRC_013662,cable,cable_mixed_scrap,New Delhi,Delhi,2026-05-18T11:14:00.000Z,223.66,,kg,INR,145.36,290.72,,completed_transaction,0.9
PRC_008992,pcb,pcb_cpu_processor,Nagpur,Maharashtra,2026-05-18T11:26:00.000Z,3906.18,,kg,INR,1631.65,5892.08,REC_015,completed_transaction,0.9
PRC_012539,crt,crt_monitor,New Delhi,Delhi,2026-05-18T12:01:00.000Z,8.78,10.15,kg,INR,5.63,12.39,REC_018,recycler_quote,0.7
PRC_014181,motor_magnet,motor_speaker_magnet,New Delhi,Delhi,2026-05-18T12:13:00.000Z,74.19,,kg,INR,50.23,106.04,REC_019,aggregator_board,0.55
PRC_004982,pcb,pcb_tv_low_grade,Thane,Maharashtra,2026-05-18T12:21:00.000Z,122.67,,kg,INR,72.42,165.53,REC_010,recycler_quote,0.7
PRC_016372,mixed_plastic,plastic_abs_casing,Bengaluru Urban,Karnataka,2026-05-18T12:21:00.000Z,30.66,34.21,kg,INR,24.08,45.97,REC_021,completed_transaction,0.9
PRC_008557,lcd_panel,lcd_tv_panel,Nagpur,Maharashtra,2026-05-18T12:42:00.000Z,22.41,25.19,kg,INR,12.96,25.91,REC_014,completed_transaction,0.9
PRC_015383,pcb,pcb_power_supply,Bengaluru Urban,Karnataka,2026-05-18T12:52:00.000Z,154.59,,kg,INR,95.24,201.07,,aggregator_board,0.55
PRC_012617,crt,crt_yoke,New Delhi,Delhi,2026-05-18T12:59:00.000Z,76.22,87.48,kg,INR,61.5,106.23,,field_survey,0.85
PRC_010865,lcd_panel,led_backlight_strip,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T13:01:00.000Z,79.84,,kg,INR,53.21,115.28,REC_016,recycler_quote,0.7
PRC_002065,mixed_plastic,plastic_mixed_dirty,Pune,Maharashtra,2026-05-18T13:04:00.000Z,13.58,,kg,INR,6.19,16.52,REC_005,recycler_quote,0.7
PRC_011598,cable,cable_mixed_scrap,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T13:04:00.000Z,185.12,,kg,INR,116.81,233.62,REC_017,completed_transaction,0.9
PRC_013226,pcb,pcb_mobile,New Delhi,Delhi,2026-05-18T13:09:00.000Z,1491.78,,kg,INR,772.47,1765.65,REC_018,recycler_quote,0.7
PRC_010632,lcd_panel,lcd_tv_panel,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T13:15:00.000Z,19.45,23.03,kg,INR,12.67,25.35,REC_016,completed_transaction,0.9
PRC_014319,mixed_plastic,plastic_abs_casing,New Delhi,Delhi,2026-05-18T13:19:00.000Z,37.3,,kg,INR,25.44,48.57,,recycler_quote,0.7
PRC_009201,pcb,pcb_power_supply,Nagpur,Maharashtra,2026-05-18T13:41:00.000Z,132.96,,kg,INR,82.66,174.51,REC_014,completed_transaction,0.9
PRC_003641,motor_magnet,motor_hdd_assembly,Mumbai Suburban,Maharashtra,2026-05-18T13:46:00.000Z,266.11,330.56,kg,INR,193.75,365.97,REC_007,recycler_quote,0.7
PRC_006610,lcd_panel,lcd_laptop_panel,Nashik,Maharashtra,2026-05-18T13:52:00.000Z,40.36,,kg,INR,28.08,65.52,REC_012,recycler_quote,0.7
PRC_009358,cable,cable_data_thin,Nagpur,Maharashtra,2026-05-18T13:54:00.000Z,106.56,114.87,kg,INR,82.66,165.33,REC_015,recycler_quote,0.7
PRC_001986,mixed_plastic,plastic_hips_tv,Pune,Maharashtra,2026-05-18T14:45:00.000Z,24.58,,kg,INR,16.52,33.04,,recycler_quote,0.7
PRC_006085,mixed_plastic,plastic_hips_tv,Thane,Maharashtra,2026-05-18T14:49:00.000Z,25.91,30.15,kg,INR,17.35,34.69,REC_010,aggregator_board,0.55
PRC_011799,battery,battery_lead_acid_ups,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T15:18:00.000Z,65.24,70.63,kg,INR,73.67,103.14,REC_016,recycler_quote,0.7
PRC_012453,crt,crt_tv,New Delhi,Delhi,2026-05-18T15:37:00.000Z,6.73,7.07,kg,INR,4.51,10.14,,recycler_quote,0.7
PRC_011536,cable,cable_aluminium,Chhatrapati Sambhajinagar,Maharashtra,2026-05-18T15:50:00.000Z,121.73,132.43,kg,INR,98.84,157.24,REC_017,aggregator_board,0.55
PRC_015622,cable,cable_aluminium,Bengaluru Urban,Karnataka,2026-05-18T15:55:00.000Z,141.91,170.92,kg,INR,116.41,185.2,REC_021,completed_transaction,0.9
PRC_002140,crt,crt_tv,Mumbai Suburban,Maharashtra,2026-05-18T16:12:00.000Z,8.62,9.9,kg,INR,4.35,9.78,,aggregator_board,0.55
PRC_004906,pcb,pcb_mobile,Thane,Maharashtra,2026-05-18T16:12:00.000Z,1110.18,,kg,INR,724.19,1655.3,REC_010,aggregator_board,0.55
PRC_007661,battery,battery_lead_acid_ups,Nashik,Maharashtra,2026-05-18T16:39:00.000Z,88.98,100.14,kg,INR,77.76,108.87,,recycler_quote,0.7
PRC_000134,crt,crt_monitor,Pune,Maharashtra,2026-05-18T17:24:00.000Z,8.44,9.94,kg,INR,5.03,11.06,,aggregator_board,0.55
PRC_006160,mixed_plastic,plastic_mixed_dirty,Thane,Maharashtra,2026-05-18T17:26:00.000Z,13.03,,kg,INR,6.5,17.35,REC_011,completed_transaction,0.9
PRC_013940,battery,battery_button_cell,New Delhi,Delhi,2026-05-18T17:34:00.000Z,148.44,181.97,kg,INR,73.34,171.13,REC_018,aggregator_board,0.55
PRC_000735,pcb,pcb_cpu_processor,Pune,Maharashtra,2026-05-18T18:21:00.000Z,4271.55,,kg,INR,1773.54,6404.43,REC_003,completed_transaction,0.9
PRC_004180,crt,crt_tv,Thane,Maharashtra,2026-05-19T07:09:00.000Z,8.2,8.7,kg,INR,4.21,9.47,,recycler_quote,0.7
PRC_005491,battery,battery_li_ion_laptop,Thane,Maharashtra,2026-05-19T07:19:00.000Z,286.53,325.25,kg,INR,161.23,345.5,,recycler_quote,0.7
PRC_005416,battery,battery_li_ion_mobile,Thane,Maharashtra,2026-05-19T08:28:00.000Z,226.45,290.34,kg,INR,138.2,299.43,REC_011,completed_transaction,0.9
PRC_005345,cable,cable_mixed_scrap,Thane,Maharashtra,2026-05-19T08:33:00.000Z,193.53,209.05,kg,INR,137.25,274.5,REC_010,aggregator_board,0.55
PRC_015931,battery,battery_lead_acid_ups,Bengaluru Urban,Karnataka,2026-05-19T08:34:00.000Z,116.97,126.85,kg,INR,87.2,122.08,REC_021,aggregator_board,0.55
PRC_000944,pcb,pcb_power_supply,Pune,Maharashtra,2026-05-19T08:51:00.000Z,142.46,174.28,kg,INR,90.49,191.04,REC_001,aggregator_board,0.55
PRC_010172,mixed_plastic,plastic_abs_casing,Nagpur,Maharashtra,2026-05-19T09:02:00.000Z,27.2,,kg,INR,20.82,39.75,,recycler_quote,0.7
PRC_008849,pcb,pcb_motherboard,Nagpur,Maharashtra,2026-05-19T09:25:00.000Z,310.37,326.35,kg,INR,190.8,381.59,,completed_transaction,0.9
PRC_002203,crt,crt_monitor,Mumbai Suburban,Maharashtra,2026-05-19T09:47:00.000Z,7.97,9.4,kg,INR,5.41,11.9,,field_survey,0.85
PRC_012092,motor_magnet,motor_speaker_magnet,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T10:00:00.000Z,56.25,64.71,kg,INR,40.52,85.55,,recycler_quote,0.7
PRC_013302,pcb,pcb_tv_low_grade,New Delhi,Delhi,2026-05-19T10:42:00.000Z,151.91,,kg,INR,77.42,176.97,REC_019,aggregator_board,0.55
PRC_006237,crt,crt_tv,Nashik,Maharashtra,2026-05-19T10:48:00.000Z,6.46,6.98,kg,INR,3.81,8.57,REC_013,recycler_quote,0.7
PRC_004324,crt,crt_yoke,Thane,Maharashtra,2026-05-19T10:53:00.000Z,68.37,86.72,kg,INR,58.07,100.3,REC_010,recycler_quote,0.7
PRC_006538,lcd_panel,lcd_monitor_panel,Nashik,Maharashtra,2026-05-19T11:03:00.000Z,21.89,27.08,kg,INR,15.23,30.46,,completed_transaction,0.9
PRC_007801,motor_magnet,motor_hdd_assembly,Nashik,Maharashtra,2026-05-19T11:21:00.000Z,274.36,,kg,INR,171.11,323.2,,completed_transaction,0.9
PRC_008558,lcd_panel,lcd_tv_panel,Nagpur,Maharashtra,2026-05-19T11:23:00.000Z,21.14,25.45,kg,INR,12.9,25.81,,completed_transaction,0.9
PRC_010493,crt,crt_monitor,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T11:29:00.000Z,8.89,,kg,INR,4.51,9.92,,aggregator_board,0.55
PRC_009434,cable,cable_aluminium,Nagpur,Maharashtra,2026-05-19T11:39:00.000Z,129.17,141.02,kg,INR,101.76,161.88,,aggregator_board,0.55
PRC_005631,battery,battery_button_cell,Thane,Maharashtra,2026-05-19T11:40:00.000Z,112.75,144.45,kg,INR,69.1,161.23,REC_011,completed_transaction,0.9
PRC_015030,pcb,pcb_motherboard,Bengaluru Urban,Karnataka,2026-05-19T12:05:00.000Z,338.72,,kg,INR,219.83,439.66,REC_020,recycler_quote,0.7
PRC_000359,lcd_panel,lcd_monitor_panel,Pune,Maharashtra,2026-05-19T12:12:00.000Z,27.25,,kg,INR,16.03,32.06,REC_004,aggregator_board,0.55
PRC_008928,pcb,pcb_ram_gold,Nagpur,Maharashtra,2026-05-19T12:31:00.000Z,1419.26,,kg,INR,817.7,1998.82,REC_014,completed_transaction,0.9
PRC_002839,pcb,pcb_mobile,Mumbai Suburban,Maharashtra,2026-05-19T13:22:00.000Z,1603.25,1998.67,kg,INR,746.59,1706.5,REC_008,recycler_quote,0.7
PRC_004238,crt,crt_monitor,Thane,Maharashtra,2026-05-19T13:57:00.000Z,7.01,,kg,INR,5.26,11.57,REC_010,recycler_quote,0.7
PRC_011300,pcb,pcb_power_supply,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T14:14:00.000Z,115.67,,kg,INR,81.44,171.94,,completed_transaction,0.9
PRC_004102,mixed_plastic,plastic_mixed_dirty,Mumbai Suburban,Maharashtra,2026-05-19T14:21:00.000Z,11.21,13.93,kg,INR,6.67,17.78,REC_006,completed_transaction,0.9
PRC_009893,motor_magnet,motor_hdd_assembly,Nagpur,Maharashtra,2026-05-19T14:36:00.000Z,223.63,251.21,kg,INR,165.7,312.99,REC_014,recycler_quote,0.7
PRC_005865,motor_magnet,motor_speaker_magnet,Thane,Maharashtra,2026-05-19T14:55:00.000Z,71.01,,kg,INR,47.28,99.81,REC_011,aggregator_board,0.55
PRC_009584,battery,battery_li_ion_mobile,Nagpur,Maharashtra,2026-05-19T14:56:00.000Z,192.46,,kg,INR,121.09,262.36,REC_014,completed_transaction,0.9
PRC_013663,cable,cable_mixed_scrap,New Delhi,Delhi,2026-05-19T15:12:00.000Z,202.28,241.37,kg,INR,146.4,292.8,,completed_transaction,0.9
PRC_007429,cable,cable_mixed_scrap,Nashik,Maharashtra,2026-05-19T15:22:00.000Z,184.38,,kg,INR,124.18,248.36,REC_012,completed_transaction,0.9
PRC_003791,motor_magnet,motor_speaker_magnet,Mumbai Suburban,Maharashtra,2026-05-19T15:24:00.000Z,72.11,85.37,kg,INR,48.63,102.66,,completed_transaction,0.9
PRC_003127,cable,cable_data_thin,Mumbai Suburban,Maharashtra,2026-05-19T15:36:00.000Z,125.21,,kg,INR,97.73,195.47,REC_009,recycler_quote,0.7
PRC_003201,cable,cable_aluminium,Mumbai Suburban,Maharashtra,2026-05-19T15:54:00.000Z,135.85,164.42,kg,INR,119.45,190.04,REC_007,recycler_quote,0.7
PRC_010258,mixed_plastic,plastic_hips_tv,Nagpur,Maharashtra,2026-05-19T16:00:00.000Z,21.38,25.86,kg,INR,15.14,30.28,REC_014,recycler_quote,0.7
PRC_010709,lcd_panel,lcd_monitor_panel,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T16:07:00.000Z,22.01,,kg,INR,14.43,28.85,,completed_transaction,0.9
PRC_006611,lcd_panel,lcd_laptop_panel,Nashik,Maharashtra,2026-05-19T16:26:00.000Z,46.4,55,kg,INR,28.15,65.67,REC_012,completed_transaction,0.9
PRC_013728,battery,battery_li_ion_mobile,New Delhi,Delhi,2026-05-19T16:40:00.000Z,255,,kg,INR,147.41,319.4,REC_019,aggregator_board,0.55
PRC_016228,motor_magnet,motor_speaker_magnet,Bengaluru Urban,Karnataka,2026-05-19T16:48:00.000Z,81.58,,kg,INR,47.73,100.76,REC_020,completed_transaction,0.9
PRC_006466,lcd_panel,lcd_tv_panel,Nashik,Maharashtra,2026-05-19T17:09:00.000Z,17.73,22.28,kg,INR,13.32,26.65,,completed_transaction,0.9
PRC_009059,pcb,pcb_mobile,Nagpur,Maharashtra,2026-05-19T17:11:00.000Z,977.3,,kg,INR,635.99,1453.69,REC_014,completed_transaction,0.9
PRC_007358,cable,cable_aluminium,Nashik,Maharashtra,2026-05-19T17:15:00.000Z,144.94,164.1,kg,INR,105.07,167.16,REC_012,recycler_quote,0.7
PRC_015767,battery,battery_li_ion_mobile,Bengaluru Urban,Karnataka,2026-05-19T17:28:00.000Z,215.86,229.5,kg,INR,139.52,302.29,,completed_transaction,0.9
PRC_011231,pcb,pcb_tv_low_grade,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T18:37:00.000Z,98.69,126.44,kg,INR,62.22,142.21,REC_017,completed_transaction,0.9
PRC_001544,battery,battery_button_cell,Pune,Maharashtra,2026-05-19T18:38:00.000Z,102.56,111.1,kg,INR,65.81,153.56,REC_002,completed_transaction,0.9
PRC_011666,battery,battery_li_ion_mobile,Chhatrapati Sambhajinagar,Maharashtra,2026-05-19T18:40:00.000Z,169.67,191.75,kg,INR,118.46,256.66,,aggregator_board,0.55
PRC_006685,lcd_panel,led_backlight_strip,Nashik,Maharashtra,2026-05-19T18:49:00.000Z,76.45,90.68,kg,INR,56.29,121.96,REC_013,aggregator_board,0.55
PRC_001912,mixed_plastic,plastic_abs_casing,Pune,Maharashtra,2026-05-19T18:55:00.000Z,37.57,48.53,kg,INR,22.63,43.2,REC_002,completed_transaction,0.9
PRC_008421,crt,crt_monitor,Nagpur,Maharashtra,2026-05-19T18:58:00.000Z,8.27,,kg,INR,4.61,10.14,,completed_transaction,0.9
PRC_005557,battery,battery_lead_acid_ups,Thane,Maharashtra,2026-05-20T08:19:00.000Z,93.73,,kg,INR,84.75,118.65,REC_010,completed_transaction,0.9
PRC_011800,battery,battery_lead_acid_ups,Chhatrapati Sambhajinagar,Maharashtra,2026-05-20T08:32:00.000Z,75.38,,kg,INR,72.65,101.7,REC_017,field_survey,0.85
PRC_002141,crt,crt_tv,Mumbai Suburban,Maharashtra,2026-05-20T08:59:00.000Z,7.57,,kg,INR,4.32,9.72,REC_006,recycler_quote,0.7
PRC_009894,motor_magnet,motor_hdd_assembly,Nagpur,Maharashtra,2026-05-20T09:00:00.000Z,218.82,,kg,INR,168.96,319.14,,completed_transaction,0.9
PRC_004325,crt,crt_yoke,Thane,Maharashtra,2026-05-20T09:03:00.000Z,81.26,99.41,kg,INR,57.62,99.52,REC_010,completed_transaction,0.9
PRC_014605,crt,crt_monitor,Bengaluru Urban,Karnataka,2026-05-20T09:13:00.000Z,8.71,9.96,kg,INR,5.3,11.66,REC_020,aggregator_board,0.55
PRC_006539,lcd_panel,lcd_monitor_panel,Nashik,Maharashtra,2026-05-20T09:59:00.000Z,23.94,,kg,INR,15.2,30.4,REC_012,completed_transaction,0.9
PRC_001474,battery,battery_lead_acid_ups,Pune,Maharashtra,2026-05-20T10:05:00.000Z,103.08,127.58,kg,INR,80.72,113,REC_002,recycler_quote,0.7
